Date Published,Passenger Country,Trip_verified,Aircraft,Type Of Traveller,Seat Type,Origin,Destination,Seat Comfort,Cabin Staff Service,Food & Beverages,Ground Service,Value For Money,Recommended,Inflight Entertainment,Wifi & Connectivity,ryanair_review,exclamation_marks,question_marks,comment_length,never,again,online,delayed,cheap,legroom,Sentiment,Year Published,Month Published,Day Published,Year Flown,Month Flown,Day Flown
2021-02-21,Romania,Trip Verified,Missing,Solo Leisure,Economy Class,London,Tenerife,1.0,,-1.0,,1.0,no,-1.0,-1.0,False,-0.43995890559532946,-0.2682527408267359,0.052911882429071314,False,False,False,False,False,False,-1,2021,2,21,2021.0,2.0,1.0
2016-10-26,United Kingdom,Missing,Missing,Family Leisure,Economy Class,Bristol,Palma de Mallorca,1.0,4.0,1.0,2.0,3.0,no,1.0,1.0,False,-0.43995890559532946,-0.2682527408267359,-0.7419349599992954,False,False,True,False,False,False,-1,2016,10,26,2016.0,10.0,1.0
2018-09-22,Bulgaria,Not Verified,Missing,Family Leisure,Economy Class,Sofia,Madrid,1.0,2.0,-1.0,3.0,3.0,no,-1.0,-1.0,False,4.380903542588242,3.759796351587425,0.05076943810985739,False,False,False,False,True,False,-1,2018,9,22,2018.0,9.0,1.0
2021-07-25,Ireland,Not Verified,Missing,Business,Economy Class,Athens,Dublin,1.0,2.0,2.0,2.0,2.0,no,1.0,1.0,False,-0.43995890559532946,-0.2682527408267359,-1.13185982609623,False,True,False,False,False,False,-1,2021,7,25,2021.0,7.0,1.0
2023-05-11,Switzerland,Trip Verified,Boeing 737,Couple Leisure,Economy Class,Tangiers,Rome,1.0,1.0,1.0,1.0,2.0,no,-1.0,-1.0,False,-0.43995890559532946,-0.2682527408267359,-1.163996490884439,False,True,False,False,False,False,-1,2023,5,11,2023.0,5.0,1.0
2014-01-21,Ireland,Missing,Missing,,Economy Class,,,5.0,5.0,0.0,,5.0,yes,-1.0,-1.0,True,-0.43995890559532946,-0.2682527408267359,-1.0033131669433943,False,False,False,False,False,False,1,2014,1,21,,,
2017-11-23,United States,Trip Verified,Missing,Couple Leisure,Economy Class,Rome,Athens,2.0,2.0,-1.0,1.0,1.0,no,-1.0,-1.0,False,-0.43995890559532946,-0.2682527408267359,0.11504276768627518,False,False,False,False,True,False,-1,2017,11,23,2017.0,11.0,1.0
2015-10-07,Australia,Missing,Missing,Family Leisure,Economy Class,Birmingham,Dublin,1.0,3.0,-1.0,1.0,1.0,no,-1.0,-1.0,False,-0.43995890559532946,-0.2682527408267359,2.165361981174003,False,False,False,False,False,False,-1,2015,10,7,2015.0,9.0,1.0
2019-09-14,Germany,Trip Verified,Missing,Couple Leisure,Economy Class,Berlin,Palma de Mallorca,1.0,1.0,-1.0,1.0,1.0,no,-1.0,-1.0,False,-0.43995890559532946,1.7457718053803446,0.6356567372552593,True,True,True,False,False,False,-1,2019,9,14,2019.0,9.0,1.0
2017-07-30,Ireland,Verified Review,Missing,Family Leisure,Economy Class,Dublin,London,2.0,1.0,1.0,3.0,4.0,no,1.0,1.0,False,-0.43995890559532946,-0.2682527408267359,-0.24488787794166444,False,False,False,False,False,False,-1,2017,7,30,2017.0,7.0,1.0
2017-07-14,Ireland,Verified Review,Boeing 738,Family Leisure,Economy Class,Dublin,Glasgow,3.0,3.0,-1.0,5.0,5.0,yes,-1.0,-1.0,False,-0.43995890559532946,-0.2682527408267359,-0.6498098542730966,False,False,False,False,False,False,0,2017,7,14,2017.0,4.0,1.0
2018-12-30,United Kingdom,Trip Verified,Missing,Couple Leisure,Economy Class,London,Valletta,1.0,1.0,1.0,1.0,1.0,no,1.0,1.0,False,0.7652567064505633,-0.2682527408267359,-0.7590745145530068,True,True,False,False,False,False,-1,2018,12,30,2018.0,12.0,1.0
2020-02-09,Norway,Trip Verified,Boeing 737,Family Leisure,Economy Class,Oslo,Manchester,1.0,5.0,3.0,4.0,4.0,yes,-1.0,-1.0,False,-0.43995890559532946,-0.2682527408267359,0.08290610289806628,False,False,False,False,False,True,0,2020,2,9,2020.0,2.0,1.0
2019-04-30,Germany,Trip Verified,Airbus A320,Family Leisure,Economy Class,Copenhagen,Stuttgart,2.0,3.0,4.0,4.0,4.0,no,4.0,4.0,False,-0.43995890559532946,-0.2682527408267359,3.1873079214390456,True,True,False,False,False,False,-1,2019,4,30,2019.0,4.0,1.0
2019-01-18,Canada,Not Verified,Missing,Family Leisure,Economy Class,Ibiza,Barcelone,1.0,1.0,-1.0,1.0,1.0,no,-1.0,-1.0,False,6.791334766680028,-0.2682527408267359,0.5606711860827719,True,False,False,False,False,False,-1,2019,1,18,2018.0,10.0,1.0
2017-02-05,Portugal,Verified Review,Boeing 737-800,Couple Leisure,Economy Class,Ponta Delgada,Lisbon,4.0,2.0,1.0,1.0,4.0,yes,-1.0,-1.0,False,-0.43995890559532946,1.7457718053803446,1.514058908132969,True,False,False,True,False,False,0,2017,2,5,2017.0,2.0,1.0
2022-09-28,Switzerland,Trip Verified,Missing,Solo Leisure,Economy Class,Dublin,Marrakesh,1.0,4.0,-1.0,1.0,1.0,no,-1.0,-1.0,False,-0.43995890559532946,-0.2682527408267359,0.787770283919448,False,True,False,False,True,False,-1,2022,9,28,2022.0,9.0,1.0
2013-09-19,United Kingdom,Missing,Missing,,Economy Class,,,1.0,1.0,0.0,,2.0,no,-1.0,-1.0,True,0.7652567064505633,-0.2682527408267359,-0.032785890339485736,False,False,False,False,False,False,-1,2013,9,19,,,
2019-10-22,Canada,Not Verified,Missing,Solo Leisure,Economy Class,Amsterdam,Dublin,1.0,2.0,-1.0,1.0,1.0,no,-1.0,-1.0,False,-0.43995890559532946,-0.2682527408267359,-0.1763296597268188,False,False,True,False,False,False,-1,2019,10,22,2019.0,10.0,1.0
2014-04-23,United Kingdom,Missing,Missing,,Economy Class,,,1.0,1.0,1.0,,1.0,no,-1.0,-1.0,True,-0.43995890559532946,-0.2682527408267359,-0.13133832902332634,False,False,False,False,False,False,-1,2014,4,23,,,
2015-03-17,United Kingdom,Missing,Missing,,Economy Class,,,1.0,2.0,3.0,,1.0,no,-1.0,-1.0,True,-0.43995890559532946,-0.2682527408267359,-0.1034865528735453,True,True,False,False,True,False,-1,2015,3,17,,,
2016-12-12,United States,Verified Review,Boeing 737,Business,Economy Class,Dublin,Copenhagen,1.0,1.0,-1.0,1.0,1.0,no,1.0,1.0,False,-0.43995890559532946,-0.2682527408267359,-0.007076558508918623,True,True,False,True,True,False,-1,2016,12,12,2016.0,12.0,1.0
2013-11-14,United Kingdom,Missing,Missing,,Economy Class,,,4.0,3.0,3.0,,3.0,no,-1.0,-1.0,True,0.7652567064505633,-0.2682527408267359,0.55424385312513,False,False,False,False,False,False,-1,2013,11,14,,,
2023-01-08,United Kingdom,Trip Verified,Boeing 737-800,Family Leisure,Economy Class,Cardiff,Faro,3.0,5.0,-1.0,3.0,5.0,yes,-1.0,-1.0,False,-0.43995890559532946,-0.2682527408267359,-0.6048185235696041,False,False,False,False,False,False,0,2023,1,8,2023.0,1.0,1.0
2021-06-23,Netherlands,Trip Verified,Boeing 737-800,Family Leisure,Economy Class,Eindhoven,Pisa,3.0,4.0,-1.0,4.0,5.0,yes,-1.0,-1.0,False,-0.43995890559532946,-0.2682527408267359,-0.2684547654530176,False,True,False,False,False,True,1,2021,6,23,2021.0,6.0,1.0
2019-09-29,Germany,Trip Verified,Missing,Family Leisure,Economy Class,Berlin,Madrid,1.0,1.0,1.0,1.0,1.0,no,-1.0,-1.0,False,3.1756879305423493,-0.2682527408267359,2.8573714962801007,True,True,True,False,False,False,-1,2019,9,29,2019.0,9.0,1.0
2015-04-04,United Kingdom,Missing,Missing,,Economy Class,,,3.0,3.0,3.0,,2.0,no,-1.0,-1.0,True,0.7652567064505633,1.7457718053803446,0.729924287300672,False,True,False,False,False,False,-1,2015,4,4,,,
2015-10-19,United Kingdom,Missing,Boeing 737-800,Couple Leisure,Economy Class,Bournemouth,Barcelona,5.0,5.0,-1.0,5.0,5.0,yes,-1.0,-1.0,False,-0.43995890559532946,-0.2682527408267359,-0.6540947429115244,True,False,False,False,False,False,1,2015,10,19,2015.0,10.0,1.0
2021-10-13,United Kingdom,Not Verified,Missing,Family Leisure,Economy Class,Milan,London,1.0,1.0,-1.0,1.0,1.0,no,-1.0,-1.0,False,-0.43995890559532946,1.7457718053803446,-0.2513152108993062,False,False,False,False,False,False,-1,2021,10,13,2021.0,10.0,1.0
2015-05-13,Ireland,Missing,Missing,,Economy Class,,,2.0,2.0,3.0,,4.0,yes,-1.0,-1.0,True,-0.43995890559532946,1.7457718053803446,2.446022186991027,False,True,False,False,False,False,-1,2015,5,13,,,
2012-09-03,United Kingdom,Missing,Missing,,Economy Class,,,4.0,3.0,3.0,,4.0,yes,-1.0,-1.0,True,0.7652567064505633,-0.2682527408267359,2.0882339856823013,True,True,False,False,True,False,0,2012,9,3,,,
2014-06-03,United Kingdom,Missing,Missing,,Economy Class,,,2.0,3.0,2.0,,4.0,yes,-1.0,-1.0,True,-0.43995890559532946,-0.2682527408267359,-0.9004758396211259,False,False,False,False,False,False,1,2014,6,3,,,
2018-08-01,Germany,Trip Verified,Missing,Family Leisure,Economy Class,Dusseldorf,Rhodos,2.0,3.0,-1.0,2.0,2.0,no,-1.0,-1.0,False,1.970472318496456,-0.2682527408267359,-0.5576847485468976,False,True,False,False,False,False,-1,2018,8,1,2018.0,7.0,1.0
2015-11-16,United Kingdom,Missing,Boeing 737-800,Couple Leisure,Economy Class,Manchester,Beziers,5.0,5.0,4.0,2.0,5.0,yes,-1.0,-1.0,False,-0.43995890559532946,-0.2682527408267359,-0.5662545258237534,False,False,False,False,False,False,0,2015,11,16,2015.0,11.0,1.0
2022-09-03,United Kingdom,Trip Verified,Boeing 737,Solo Leisure,Economy Class,London,Maastricht,3.0,3.0,-1.0,4.0,3.0,yes,-1.0,-1.0,False,3.1756879305423493,-0.2682527408267359,-0.39914386892506715,False,False,False,False,False,False,0,2022,9,3,2022.0,8.0,1.0
2019-08-23,United Kingdom,Trip Verified,Missing,Family Leisure,Economy Class,Manchester,Belfast,3.0,2.0,-1.0,1.0,2.0,no,-1.0,-1.0,False,-0.43995890559532946,1.7457718053803446,0.8070522827923734,False,False,False,False,False,False,-1,2019,8,23,2019.0,8.0,1.0
2016-02-06,United Kingdom,Missing,Boeing 737-800,Couple Leisure,Economy Class,Leeds,Lanzarote,3.0,1.0,-1.0,4.0,4.0,yes,-1.0,-1.0,False,-0.43995890559532946,-0.2682527408267359,-0.12919588470411242,False,False,False,False,False,False,-1,2016,2,6,2016.0,1.0,1.0
2014-08-26,United Kingdom,Missing,Missing,,Economy Class,,,4.0,4.0,3.0,,5.0,yes,-1.0,-1.0,True,-0.43995890559532946,-0.2682527408267359,-0.40985609052113675,True,False,False,False,False,False,1,2014,8,26,,,
2018-05-04,Ireland,Trip Verified,Missing,Solo Leisure,Economy Class,Athens,Dublin,1.0,,-1.0,2.0,1.0,no,-1.0,-1.0,False,-0.43995890559532946,-0.2682527408267359,1.6447480116050186,True,False,False,False,False,False,-1,2018,5,4,2018.0,5.0,1.0
2016-09-23,Portugal,Missing,Boeing 737-800,Couple Leisure,Economy Class,Bristol,Faro,2.0,5.0,3.0,3.0,4.0,yes,-1.0,-1.0,False,-0.43995890559532946,-0.2682527408267359,-0.39914386892506715,False,False,False,False,False,False,1,2016,9,23,2016.0,8.0,1.0
2019-10-26,Ireland,Trip Verified,Missing,Business,Economy Class,Dublin,Manchester,1.0,4.0,1.0,1.0,1.0,no,1.0,1.0,False,-0.43995890559532946,-0.2682527408267359,0.36570875303430456,False,True,True,False,True,False,-1,2019,10,26,2019.0,10.0,1.0
2019-07-16,Ireland,Trip Verified,Missing,Solo Leisure,Economy Class,Bucharest,Dublin,4.0,5.0,1.0,2.0,2.0,no,-1.0,-1.0,False,5.586119154634135,1.7457718053803446,-0.6390976326770269,False,False,False,False,False,False,-1,2019,7,16,2019.0,7.0,1.0
2014-05-10,United Kingdom,Missing,Missing,,Economy Class,,,4.0,5.0,4.0,,5.0,yes,-1.0,-1.0,True,-0.43995890559532946,-0.2682527408267359,-0.4955538632896938,False,False,False,False,False,False,1,2014,5,10,,,
2014-05-01,United Kingdom,Missing,Missing,,Economy Class,,,4.0,4.0,4.0,,4.0,yes,-1.0,-1.0,True,-0.43995890559532946,-0.2682527408267359,-0.49769630760890776,False,False,False,False,True,False,-1,2014,5,1,,,
2014-09-17,Ireland,Missing,Missing,,Economy Class,,,1.0,3.0,0.0,,1.0,no,-1.0,-1.0,True,-0.43995890559532946,-0.2682527408267359,1.2012620375277359,False,False,False,False,False,False,-1,2014,9,17,,,
2017-08-31,United Kingdom,Verified Review,Missing,Solo Leisure,Economy Class,Malaga,London,1.0,1.0,1.0,1.0,1.0,no,-1.0,-1.0,False,-0.43995890559532946,3.759796351587425,-0.5748243031006091,True,True,False,False,False,False,-1,2017,8,31,2017.0,8.0,1.0
2016-01-13,United Kingdom,Missing,Missing,Solo Leisure,Economy Class,Lisbon,Manchester,1.0,,-1.0,1.0,1.0,no,-1.0,-1.0,False,-0.43995890559532946,-0.2682527408267359,-0.1763296597268188,False,False,False,False,False,False,-1,2016,1,13,2016.0,1.0,1.0
2015-09-21,Germany,Missing,Boeing 737-300,Couple Leisure,Economy Class,Frankfurt,Porto,1.0,1.0,1.0,2.0,4.0,yes,-1.0,-1.0,False,-0.43995890559532946,-0.2682527408267359,-1.0247376101355337,False,False,False,False,False,False,-1,2015,9,21,2015.0,9.0,1.0
2018-08-21,Slovakia,Trip Verified,Boeing 737-800,Solo Leisure,Economy Class,Thessaloniki,Budapest,4.0,4.0,-1.0,4.0,5.0,yes,-1.0,-1.0,False,-0.43995890559532946,-0.2682527408267359,-0.5276905280779027,False,False,False,False,False,True,1,2018,8,21,2018.0,8.0,1.0
2019-11-23,United States,Trip Verified,Missing,Solo Leisure,Economy Class,Barcelona,Rome,1.0,1.0,-1.0,1.0,1.0,no,-1.0,-1.0,False,-0.43995890559532946,-0.2682527408267359,-0.5512574155892559,False,False,True,False,False,False,-1,2019,11,23,2019.0,10.0,1.0
2019-04-04,Germany,Trip Verified,Missing,Couple Leisure,Economy Class,Milan,Hamburg,1.0,1.0,-1.0,1.0,1.0,no,-1.0,-1.0,False,-0.43995890559532946,-0.2682527408267359,-1.099723161308021,False,False,False,False,True,False,-1,2019,4,4,2019.0,4.0,1.0
2019-07-14,United Kingdom,Not Verified,Missing,Family Leisure,Economy Class,Manchester,Limoges,1.0,1.0,-1.0,1.0,1.0,no,-1.0,-1.0,False,-0.43995890559532946,7.7878454440015865,0.7749156180041645,False,False,False,False,False,False,-1,2019,7,14,2019.0,4.0,1.0
2020-04-25,Romania,Not Verified,Missing,Solo Leisure,Economy Class,Bucharest,Vienna,1.0,,-1.0,,1.0,no,-1.0,-1.0,False,-0.43995890559532946,-0.2682527408267359,-0.5983911906119623,False,False,False,False,False,False,-1,2020,4,25,2020.0,3.0,1.0
2015-05-13,United States,Missing,Missing,,Economy Class,,,2.0,1.0,1.0,,1.0,no,-1.0,-1.0,True,-0.43995890559532946,-0.2682527408267359,0.644226514532115,False,False,True,False,True,False,-1,2015,5,13,,,
2014-05-24,Ireland,Missing,Missing,,Economy Class,,,3.0,1.0,0.0,,1.0,no,-1.0,-1.0,True,1.970472318496456,-0.2682527408267359,0.25858653707360824,False,False,False,False,True,False,-1,2014,5,24,,,
2015-06-28,United Kingdom,Missing,Boeing 737-800,Solo Leisure,Economy Class,Bremen,Edinburgh,5.0,5.0,-1.0,3.0,5.0,yes,-1.0,-1.0,True,-0.43995890559532946,-0.2682527408267359,0.05505432674828524,False,True,False,False,False,False,1,2015,6,28,2015.0,6.0,1.0
2016-12-06,United Kingdom,Missing,Boeing 737,Business,Economy Class,Budapest,Manchester,1.0,1.0,-1.0,1.0,1.0,no,-1.0,-1.0,False,-0.43995890559532946,-0.2682527408267359,-0.42485320075563426,False,False,False,False,False,False,-1,2016,12,6,2016.0,12.0,1.0
2018-12-06,Malta,Trip Verified,Missing,Couple Leisure,Economy Class,London,Valletta,3.0,5.0,5.0,3.0,4.0,yes,-1.0,-1.0,False,-0.43995890559532946,-0.2682527408267359,0.34214186552295134,False,False,False,False,False,False,1,2018,12,6,2018.0,12.0,1.0
2014-04-23,United Kingdom,Missing,Missing,,Economy Class,,,4.0,4.0,0.0,,4.0,yes,-1.0,-1.0,True,-0.43995890559532946,-0.2682527408267359,-0.5705394144621813,False,False,False,False,False,False,1,2014,4,23,,,
2014-09-19,United Kingdom,Missing,Missing,,Economy Class,,,4.0,5.0,4.0,,5.0,yes,-1.0,-1.0,True,-0.43995890559532946,-0.2682527408267359,-1.0354498317316032,False,False,False,False,False,False,1,2014,9,19,,,
2019-04-09,Romania,Trip Verified,Boeing 737-800,Solo Leisure,Economy Class,Dublin,Cluj Napoca,2.0,2.0,-1.0,1.0,1.0,no,2.0,1.0,False,-0.43995890559532946,-0.2682527408267359,-0.9990282783049665,False,False,False,False,False,False,-1,2019,4,9,2019.0,4.0,1.0
2017-11-21,United Kingdom,Trip Verified,Missing,Solo Leisure,Economy Class,London,Dublin,5.0,5.0,-1.0,5.0,5.0,yes,-1.0,-1.0,False,-0.43995890559532946,-0.2682527408267359,-0.20203899155738592,False,False,False,False,False,False,1,2017,11,21,2017.0,11.0,1.0
2018-06-11,Canada,Trip Verified,Missing,Couple Leisure,Economy Class,Madrid,Sofia,2.0,3.0,1.0,1.0,1.0,no,-1.0,-1.0,False,0.7652567064505633,-0.2682527408267359,-0.6455249656346687,False,True,False,False,False,False,-1,2018,6,11,2018.0,6.0,1.0
2015-01-14,United Kingdom,Missing,Missing,,Economy Class,,,3.0,1.0,3.0,,3.0,yes,-1.0,-1.0,True,-0.43995890559532946,1.7457718053803446,-0.5533998599084698,True,True,False,False,True,False,-1,2015,1,14,,,
2023-05-15,South Africa,Not Verified,Missing,Couple Leisure,Economy Class,Rome,Athens,1.0,4.0,-1.0,1.0,1.0,no,-1.0,-1.0,False,-0.43995890559532946,-0.2682527408267359,1.5676200161133171,False,True,True,False,False,False,-1,2023,5,15,2023.0,5.0,1.0
2019-11-02,United Kingdom,Trip Verified,Boeing 737,Couple Leisure,Economy Class,Knock,Liverpool,4.0,1.0,1.0,1.0,1.0,no,-1.0,-1.0,False,-0.43995890559532946,-0.2682527408267359,0.7406365088967417,True,True,False,False,True,False,-1,2019,11,2,2019.0,10.0,1.0
2018-11-23,United Kingdom,Not Verified,Missing,Solo Leisure,Economy Class,Malaga,Glasgow,1.0,1.0,1.0,1.0,1.0,no,1.0,1.0,False,1.970472318496456,-0.2682527408267359,-0.40128631324428105,True,True,True,False,False,False,-1,2018,11,23,2018.0,11.0,1.0
2013-11-19,Switzerland,Missing,Missing,,Economy Class,,,3.0,3.0,4.0,,5.0,yes,-1.0,-1.0,True,0.7652567064505633,-0.2682527408267359,-1.1147202715425186,False,False,False,False,False,False,1,2013,11,19,,,
2022-02-27,United States,Trip Verified,Missing,Solo Leisure,Economy Class,Barcelona,Prague,1.0,1.0,-1.0,1.0,1.0,no,-1.0,-1.0,False,-0.43995890559532946,-0.2682527408267359,-0.6176731894848876,False,False,False,False,False,False,-1,2022,2,27,2022.0,2.0,1.0
