,w_knn,w_rf,w_svm,w_nb,w_mlp,log_loss
254,0.8148519826556215,0.9839280540790872,0.9959816744619554,0.14360510003991733,0.6965162299936581,1.0969502545724243
256,0.6852619246555439,0.4477365294272274,0.5221887482005755,0.09176144691813048,0.005058136124916679,1.0969845738178394
1519,0.9400111573117134,0.32353274316172576,0.9678356898919616,0.65542317459798,0.10837765546840894,1.0970705919824875
1249,0.7267740347696224,0.29784438019250203,0.40067271439656815,0.32687509359874367,0.3216949463945894,1.0972809347591876
876,0.7287502899614893,0.054552084295961145,0.7957630021369257,0.8456651466364846,0.609085244135072,1.0973986114057919
558,0.3555669198796446,0.21970805363400625,0.43568179515390904,0.19480055387616835,0.05783350872695758,1.0974078512624017
1942,0.586444579515534,0.06894314114370725,0.411684012775393,0.21842041943526924,0.34394905853701774,1.0977244074386816
1892,0.9089526855004216,0.9383174183995531,0.5543191585083878,0.025682713096440657,0.24998456279656367,1.0979054557511947
1739,0.6375074237820958,0.9107986016244463,0.009069293376768206,0.49643715117411447,0.14724765026514597,1.097963542976519
123,0.4403775933925459,0.25270495294425754,0.4455369034309137,0.4590314315534182,0.6452054876424911,1.0979973438943105
631,0.3783692669444828,0.9473316248164014,0.5770745812815286,0.11492283322769781,0.1562012005935387,1.0980682887983106
1467,0.884677150937374,0.26791314033758706,0.5380795085942399,0.513306589009001,0.7081250110095477,1.0981008990638303
1571,0.718148954154041,0.1015281621373515,0.1777397543602759,0.8316650688210706,0.007537795591568308,1.09812483054566
1509,0.0962744618096375,0.3255256860173187,0.48900930105082174,0.03644854209307247,0.4881319246156979,1.0982994565572899
748,0.4465336532895654,0.4331258087697233,0.5439898090791728,0.9467702411703193,0.2446197320665101,1.0983778400177455
1497,0.8042806204958352,0.34796604306317924,0.5992103789351818,0.31131082709483715,0.20829788005083816,1.098488779805488
567,0.8840917900054651,0.9894394237680146,0.7385640198039246,0.22281131307748148,0.12292703201657118,1.0985665060737613
1238,0.8019085070226031,0.0401719529457909,0.18720266877397018,0.6319890591070803,0.3991567965057594,1.0985768149783681
28,0.44734105208694175,0.3136215064397312,0.9888473270541133,0.4888636943580762,0.15794402382637784,1.0985921936301808
143,0.1261100267771328,0.266274449731722,0.31004373102178995,0.16774282792085626,0.79169803615229,1.0985952354607664
461,0.721110373934428,0.7636475254535977,0.13781923412262242,0.2961052273857322,0.7759263757697551,1.0988353912635873
1770,0.7033615848412965,0.4288258724633002,0.30989991593749366,0.7488058792328325,0.5833350527812196,1.0988907587510874
762,0.2930006052881099,0.08422728753795972,0.3518003933026488,0.574448254702966,0.095897434971428,1.0990074565829677
1916,0.8168392897710779,0.9321640602727638,0.5314503192466961,0.24672061842602422,0.7687567860514907,1.0991320830315503
1721,0.9370714277481781,0.022047635574122593,0.6024150378552848,0.745078598392716,0.2755597154426688,1.0991347777753055
215,0.14562694785089325,0.2039889970660933,0.4194167538294017,0.4736357046622788,0.7556345115135187,1.0993629845819042
3,0.830521665408639,0.6766032786579054,0.9655706336065301,0.11091153501749962,0.7579839227471216,1.0993705533185678
1447,0.3909601851325871,0.7745193848334486,0.21917455961416432,0.6419249583796591,0.23313071541924246,1.0994185647461416
1359,0.36822260326354395,0.6348798700094926,0.021263868054003043,0.9564701778804465,0.18973856283968082,1.099448743472171
869,0.3386063978285061,0.8787576908824336,0.3684114273401228,0.4067603160504554,0.2186924932133577,1.0995175000726651
855,0.4916553268834215,0.17351555980078182,0.9719130720962589,0.443131308314648,0.1378975239723541,1.0995538343578541
780,0.9643056889716624,0.26237105850660547,0.5202879629245075,0.4011132472777109,0.17010910869410767,1.0995711566809263
293,0.5605343810479547,0.4647222453422837,0.8694573786773674,0.699586991274438,0.23215216483559298,1.0995983155798559
131,0.8793118226194002,0.7653182706329085,0.052897213039297064,0.3486049547082486,0.8785871710298455,1.0997871595184354
132,0.5376944995765068,0.731100699300889,0.7737799738015306,0.4989934163105638,0.2577327457651384,1.0999047514436338
1782,0.7708462255275902,0.12154886376321372,0.7094650909030278,0.1256992731400688,0.4193095414205237,1.099907114636317
1682,0.49897765051910137,0.79023635841041,0.13859788389493022,0.2305554938969523,0.12281278793259576,1.0999348662221569
1365,0.07387865769353763,0.9708138706705222,0.08922272497473527,0.5768376578628642,0.2870552181505295,1.0999730468763034
380,0.6972641554182227,0.4119825275166322,0.23754062265561193,0.6943526117311007,0.10679202072195837,1.1000072652318857
927,0.2082207090555689,0.09584615021646459,0.17016345911756858,0.5944788614256475,0.8471781250525342,1.1000130103979855
1170,0.44724443719345797,0.22226997984591468,0.004856488669916503,0.6713887941166925,0.4629233237073507,1.1001524777507543
1726,0.7484362716140902,0.3229885807501074,0.2640643707193626,0.6211234588342082,0.8245034320122631,1.100182648984479
1810,0.9256210938957631,0.14677574591677045,0.37421694404266936,0.3981630281936529,0.2550282337028468,1.1003007796557518
1951,0.9830312349698151,0.03732547693984245,0.7756405828819506,0.7563493927785567,0.36384335150858693,1.1003316437330601
1882,0.8432746240013692,0.5829559809803965,0.35020153435171164,0.1456756873972198,0.2460116518770905,1.1004318618430995
406,0.5581960842623476,0.10058556628693505,0.4855421062250439,0.45876907530579536,0.058152726205526806,1.1005200062854466
1026,0.41784122204045404,0.6943277224389859,0.5726271942058988,0.19553600435666263,0.8060269448294358,1.1005491096346771
1846,0.18234994759049916,0.7621128265706248,0.5300424193342245,0.31956067369735874,0.6784360140167999,1.1006732514400357
1019,0.25400159935020017,0.7724011428034161,0.8277732698002802,0.778367526463747,0.37913507888503173,1.1006942240407716
1063,0.8274778720883267,0.13684607009718852,0.45349682454361084,0.4697235729600088,0.8378500217731238,1.1008846607308667
205,0.2981689182814843,0.7444003870263401,0.2677129968613705,0.5428596461576253,0.24291675382678157,1.100885009270655
514,0.61137740033771,0.022711083096103257,0.7911965676192161,0.35429550964987067,0.30217800504842207,1.1010000736287284
1299,0.027096178396734283,0.4264206562925942,0.09263231111881265,0.2901918979113919,0.7753317937103973,1.1010035075252556
62,0.28869596963050803,0.23515678474331048,0.27754666730579647,0.1252205336973813,0.45695785373224074,1.1010570522426697
1176,0.9644690166012223,0.586529964823728,0.34002003378411505,0.6160323655028482,0.3134660363555337,1.1010745954536647
1756,0.07524649637837777,0.1735723795279298,0.24009311655095278,0.6387379164904854,0.12781182517676815,1.10114261068147
1336,0.9810195519032515,0.18870379514280466,0.9626694075249844,0.2440615822502954,0.7080129660822274,1.1011819196364687
1377,0.927649717976726,0.6758223449793237,0.83359664496463,0.15045312809388778,0.6113542707931414,1.1013352042347377
1733,0.7021682752372361,0.3976133085620247,0.6343196873584632,0.06810992596240562,0.14545814786529465,1.1014432397618235
316,0.5094597178074071,0.194055875638954,0.24536761172952803,0.5038857295268804,0.5744360116354702,1.1014982584280841
1534,0.2760560172195933,0.8154121997257778,0.16656071551623597,0.9506886989467114,0.28350907441934414,1.1016607191228314
106,0.6279696702846016,0.5591828429304809,0.3264993931919814,0.17361058002859464,0.059049514825574856,1.101695009526287
1978,0.19690012312444505,0.31435378147582127,0.033401219048547204,0.9313702633378007,0.7197458370717524,1.1018221571660234
341,0.74961986806442,0.3202968645963842,0.11645249248086686,0.16745198774951808,0.6958575720125143,1.1018586537552495
308,0.22323081444353,0.04945789461727912,0.2735171662133713,0.0072784737152458145,0.19323749383061117,1.1019027975133244
399,0.8695483242684369,0.29861461686025326,0.12060357198472882,0.6295539150686245,0.8736775228387693,1.1021892913503946
1357,0.5886515810460179,0.21802058770567112,0.5089782452327506,0.7246732877087384,0.14490852145203736,1.102197996956215
1076,0.07970852360498637,0.9979522772262339,0.4332341537261235,0.709157541450392,0.3852590183377754,1.102226780707069
1310,0.8080289227693624,0.5452022715565448,0.3719739644917399,0.5291509993232905,0.9236288594052879,1.1023283465054585
1173,0.35753533743493005,0.16866010988401092,0.19321354036592375,0.470127581429595,0.7636745156328938,1.102359217312308
201,0.5533701693864556,0.3102248220636372,0.3519684359735348,0.0685308232510794,0.9085758839180536,1.1023755425680568
5,0.9664191121022392,0.1561381175074823,0.4941719931730022,0.48852988749809545,0.26949202649676696,1.1024831447984473
931,0.9408463788342565,0.1725082250105886,0.2605664534367874,0.46876251655424517,0.2516004909406703,1.1025312566648706
1130,0.8224330408158348,0.47523801080431405,0.797141369828534,0.7085687982021887,0.7330085844458503,1.102568269716878
1410,0.6193265521705005,0.24115658099684179,0.9538868753439791,0.17508737407603725,0.7663246661030693,1.1026209762671655
1290,0.6378558418859364,0.1268484663312811,0.5910644451910229,0.10031393971555214,0.11521411239290702,1.1027645028212587
1844,0.4963941043759511,0.402887081574859,0.24298984861917028,0.7502489496616571,0.15855586612305173,1.1027651863171202
1448,0.5035267980746069,0.04626174129958327,0.13581512899553394,0.7307379914348882,0.9745805225450934,1.102827895083346
1094,0.05746202261527855,0.052367114245153945,0.5417594854376183,0.5527442440833323,0.16970581581879018,1.102884805237973
87,0.9176018873663636,0.798944527583099,0.1424036924644958,0.6388324932646778,0.4592911030306539,1.102896572164317
1117,0.7261460694250267,0.8851536719439471,0.8061885196112177,0.03404911211708017,0.8669858236819968,1.1030025343360266
1692,0.0321137934096416,0.04151446152614324,0.089518544333973,0.9601019579515399,0.5753799810848502,1.1031158104869125
1807,0.5426485240842539,0.34634290876241236,0.16292621928862872,0.24593931522992862,0.5899414950044469,1.1032116637610343
739,0.34041582291803785,0.31808745697996177,0.598928890938327,0.35839945320878175,0.7779116641581924,1.103308363297315
182,0.14122874065827284,0.37341952795794364,0.2880930294163595,0.018976496201850823,0.39082923551248794,1.1033306750899319
465,0.6763725521852352,0.07931401150854223,0.910403454555561,0.7528892466171503,0.14435938697630446,1.103408219519194
1131,0.8936325982456084,0.45588030053448103,0.5541855027215123,0.4578625578230393,0.3576443340398757,1.1035036383418542
645,0.4284226195251185,0.5896457280919548,0.8666128876254633,0.8118972472916532,0.5629385336981516,1.1036710146042354
1039,0.49653508305069494,0.47044893228219165,0.17608524196490338,0.28815894296872124,0.6232450866134944,1.103675630187544
1013,0.6927299029738044,0.2352383166943156,0.8879679074591631,0.22150614924955914,0.3636111854900269,1.1038361195077806
1577,0.4027810235869661,0.5601594582783812,0.13793426518880658,0.5506078973097199,0.6970028776135905,1.1038755005823677
482,0.06161471631420745,0.10761061784353854,0.0061846349610850115,0.622973997930494,0.6314710343240956,1.1039815072435093
1401,0.7104697225033602,0.04049225287588332,0.17178312480446523,0.5554137636857933,0.19811087093250057,1.103990402393345
363,0.9457038516854153,0.4304526519688646,0.31333524333469687,0.4382371279271421,0.04282823528482871,1.1040744288075137
59,0.9197264234966258,0.5913803609197472,0.8313102369775504,0.030913514220996197,0.10387195949196548,1.1042841650489534
1346,0.33135295184745994,0.09768750444866159,0.12218660726011599,0.3935434982565179,0.042046502436510313,1.10430515696394
526,0.5811299806342406,0.06385308726195715,0.26914490477883835,0.8936759266975002,0.7594807094916152,1.1046685183296452
1779,0.743406932330313,0.6984461208059602,0.39870194073910836,0.8727639452564118,0.22923693136178636,1.1046758182256118
209,0.7731648572337892,0.06606200194294154,0.973259566865985,0.10834404585272295,0.7358628148171914,1.1046827772352485
1246,0.5568004077894707,0.20490425695530312,0.18826784055688095,0.9817956941886463,0.5212767139578961,1.1048561056484483
220,0.7799272129346307,0.034322698867715995,0.7628607113233964,0.7162180188059101,0.8689536182434607,1.1049786156565984
1966,0.8147312007097914,0.18538171585473828,0.9028394153891242,0.2669764702533004,0.6341193349430926,1.1050267000832819
1742,0.4800574071174415,0.00047906881126313916,0.6464841914315796,0.25353508532235824,0.30245957090224684,1.1050279252722157
1731,0.7799973120043374,0.22461605815749186,0.4855950487653904,0.36943981706614615,0.049490862895318344,1.105109330819705
1530,0.9236342525917954,0.707995849480738,0.76821966665421,0.5242200767234705,0.19191294112632196,1.1051486270678663
661,0.6386109928943443,0.4908357148952356,0.0003648485990416228,0.13688492256311624,0.045163635776839794,1.1051544880049844
937,0.3034858689688469,0.4601733984974562,0.20996025474991797,0.7565585307206077,0.20780099000628116,1.105240330994793
1915,0.648361731294349,0.005823122933347524,0.13924881707193504,0.6448474642210731,0.8573962681622413,1.1053638132147394
948,0.9070383823512065,0.30948774669723,0.44373865720574235,0.4155650896519759,0.3161529479196572,1.1053778429059307
348,0.9294393267210834,0.33177579139954927,0.3535353429694219,0.7249153071877167,0.5171890024556723,1.1054128415798627
1637,0.9051052859287196,0.16619744035219342,0.2820307166829694,0.07433764797296105,0.45630206045713473,1.1055941318160085
827,0.9098715670770957,0.3107506044709234,0.12648340662826618,0.9719785148038437,0.49290955734680564,1.1056513614310142
864,0.8800140748786587,0.4534769116032211,0.9293555147137881,0.005261859777948463,0.05540812513683213,1.1056962034189777
416,0.17040834578475472,0.7179151143648345,0.9652194267666547,0.1712144939335798,0.2571234292893386,1.1057034568819093
1110,0.06066910662504732,0.5119987156808964,0.8219559077279223,0.6199167656938331,0.639787360809873,1.1057692118861444
1209,0.7848206909736327,0.8928693438869593,0.4868320438174826,0.9787266501999617,0.32836667553173526,1.1059836182745808
389,0.647007632462875,0.6383056208601712,0.45540664326816993,0.640739708502832,0.7302112421369005,1.106196356601612
1685,0.8571088435219006,0.1987313973101673,0.19865117312755298,0.48710106199293124,0.12281275247714529,1.1063776975602864
1926,0.9940539797151046,0.2931072696503362,0.29343648491038365,0.7034496259245023,0.05620284891501581,1.1066011087136394
323,0.3621050015586945,0.8279858576656618,0.9175313280703135,0.9459215023168862,0.4544007870753146,1.1066412646251735
771,0.9319310338819307,0.5300159453267637,0.5281637220595626,0.1291503771376119,0.9818731124372779,1.1068179783748482
723,0.8762460321249435,0.9774675096257159,0.013958139166402983,0.17660058862202654,0.8635156308441525,1.1068541132523968
4,0.29554034334265056,0.5405378561943068,0.15717810633435714,0.22505472073058574,0.5739774303766676,1.1070296801552078
1967,0.5342386227073471,0.05117508899301204,0.5389199125768235,0.14772036805719757,0.005659641186029907,1.1070412570027968
1108,0.6624183651829232,0.36399274893249023,0.7610462352436765,0.23856847100017997,0.6723634101926845,1.1070636512340912
1407,0.41017321421656006,0.8522018894670695,0.8724827362965967,0.7812830472591774,0.42089228769226184,1.1070656449226577
615,0.22869838383044172,0.9392688415661742,0.07179535386814051,0.23001420441158804,0.6874845848515134,1.1071028034410284
896,0.024401428639955425,0.9247530733355683,0.8338236560595625,0.5629717665985846,0.4266917699595847,1.107194411959022
1151,0.5431316683959974,0.20897959254869414,0.36874655358902253,0.30454933885982116,0.7181880609617565,1.1071947722581792
1633,0.805764122898299,0.3803343360044461,0.318124796196149,0.22585159806093558,0.2996867221386167,1.1073008836990639
580,0.6483264072544191,0.04576551260312012,0.37278844016457824,0.40972682227070034,0.39884534800784865,1.1078614218653293
386,0.20909548169831071,0.19691991536568199,0.8064508224794351,0.8349031782546938,0.2623040282607767,1.1080607538979181
1099,0.5707371890194046,0.8981611242881242,0.1421138150312875,0.3129817678033092,0.18853635749101516,1.108079381291707
922,0.7877517691108636,0.3755544685345029,0.06362484137877378,0.07477674276479784,0.1852674587719163,1.1082581884509526
1085,0.1943196814201732,0.529039273582915,0.6652573484572619,0.5733976437731477,0.9996164000412018,1.1084046599324968
1919,0.22754718279610398,0.079743258885556,0.8166029330312121,0.9913399852894133,0.25632496523016646,1.1084215451099777
1838,0.9293636010159212,0.6470849408072756,0.3493909776535449,0.07545094944880182,0.3807028910763973,1.1086994231554224
505,0.7879934424568295,0.8375697050486778,0.6157673015364803,0.7693985656139658,0.32722089717237934,1.108699826913614
666,0.15576506925126143,0.3388514425249838,0.025411922728200143,0.904952826557276,0.1369621256496637,1.1091297037984384
130,0.9982106984394297,0.3653326339409213,0.9941695397741082,0.11895768491649272,0.5813846994476908,1.1091662159676319
1605,0.24474767425976895,0.4642436313287558,0.7055810373208745,0.9160787950054119,0.3557053981344769,1.1092589522514205
77,0.8445712493038547,0.8206185794742836,0.00598634089086858,0.3520033996339421,0.5110406032018046,1.1093914934200149
1945,0.9508946591925378,0.6410922536573874,0.4735915695271907,0.047272889700328835,0.09906478643594763,1.1094044289400011
1533,0.9668510579755908,0.38787816128234587,0.5165103739445519,0.8976782056504169,0.18983807903547967,1.1095542181410187
1125,0.5709527305474702,0.7883530941284553,0.31720970681685734,0.9858526336388032,0.34026564841514395,1.1096549641048805
261,0.8225455534521955,0.6553764908198182,0.21370412286739826,0.34961851517849174,0.9979905328359825,1.109706808749422
1404,0.7832827297897619,0.6228608419826637,0.0365725334532192,0.15966193127480843,0.16587874264634284,1.1097266636906191
934,0.559121680681333,0.8048518555341755,0.21183307660649364,0.04628269711756505,0.26700058620528366,1.1097602564676514
30,0.9218550886337248,0.23146933774065348,0.9491592937994738,0.4465758351784641,0.09398462612637615,1.1097807454657138
675,0.6704137073976704,0.04848329513663274,0.4312866334413402,0.33806659049890897,0.3431351788176543,1.1099453844891274
1184,0.2635427793402755,0.9785140100392898,0.7768406331988471,0.9813639177994266,0.5237797093876877,1.110001973635594
935,0.7151413505589722,0.05004222597281449,0.5965284733682094,0.18289986315952422,0.32653223935093123,1.110009297327497
1275,0.9831466009579647,0.1284764141879301,0.2764023123655147,0.3544091040985108,0.9360185315234106,1.1101439936458202
1257,0.06428726848969601,0.22794549911746176,0.09193503542803849,0.17928494917286963,0.5817873452991335,1.1101674039651328
1174,0.5155824371090566,0.0912108858582722,0.4819494198430472,0.21110548049182043,0.6288008163623827,1.110204632808681
1334,0.7593388200648281,0.07432386490291965,0.4144589265578045,0.31548258664424667,0.07183833211552382,1.1103361367282942
968,0.6600990790332412,0.4533076971815303,0.9550989165897836,0.15889659109065335,0.9708598493222439,1.1103535303165613
322,0.053585527182817394,0.28958627912672363,0.3354489178197425,0.1305437829841365,0.8116683817314104,1.1104812247577684
766,0.5827178508699984,0.30008437739241356,0.1699084602737576,0.18507026321072306,0.8215709341466529,1.1106069830515166
1694,0.3814246665430061,0.11079135169028609,0.3293789652353639,0.19487171476974763,0.4373787446961833,1.1106494146039114
1665,0.9427147155773656,0.1404889283743479,0.9475578187833309,0.4304583565583836,0.8836154069068026,1.1107032427510237
394,0.22667848591274176,0.5033876001813162,0.9536039851205327,0.14708511254656398,0.2258055971526327,1.110939486387707
223,0.6269622838702393,0.9899614470932102,0.053534812498219564,0.6022016132053591,0.9904128904604784,1.110950654057464
1631,0.58095891035146,0.037831678867680685,0.8322834644957849,0.6553374723804146,0.3219243147892622,1.1109650328582634
1218,0.4518057453924874,0.7657238781490516,0.9428919984981775,0.6855697385223369,0.3943944066327848,1.111035259104465
804,0.8962805779660087,0.2721916008538082,0.3812373034996459,0.24942684797251435,0.01513539850165968,1.1112062021934128
1960,0.97819189594509,0.587350145127177,0.27646455791842295,0.44343942372134093,0.11019170332871342,1.1113261869041795
67,0.4849373615352013,0.2406187527581357,0.07996407332901667,0.8721662943995564,0.9685819520548556,1.1113459117159645
1607,0.9592650515950075,0.9011304474611095,0.43879840247905866,0.8199335981429773,0.3028267804877718,1.1114428239662428
1576,0.2959795099164483,0.36927887335921217,0.945494635520432,0.10237188316819368,0.7972316787367902,1.1115016460231826
1588,0.699222491494434,0.5125756035002085,0.17030732607890742,0.2609092760383831,0.45889850850389213,1.1115690113314365
277,0.9422044905502281,0.5050790528153623,0.01001312450278935,0.43802645535414764,0.6076508563465673,1.1116050761451135
181,0.3647998141347035,0.8164712832706439,0.0017983026291681359,0.16961642665214083,0.1437774570643291,1.1117033931038698
1544,0.805510944286104,0.028396601683519207,0.321286514683213,0.47524024041460766,0.26580852127732635,1.1118772281660283
486,0.9711881843837431,0.7258102404379042,0.20756820043585367,0.9239922380136396,0.23886461318625718,1.1118944888565943
744,0.11381871490193152,0.7605554978181577,0.09656363838476922,0.8414729217636229,0.3293861155231034,1.1119569387009542
1046,0.7449829333756305,0.7140834975501436,0.6030858699089914,0.5583296290932779,0.24244047794009482,1.1121931866038923
1480,0.21454157477424574,0.9066517974765786,0.5195267380257479,0.305321526103126,0.3212911066639088,1.1123906448115575
1608,0.627157505691362,0.42046145694914805,0.9600320715940703,0.7121276733367495,0.9956428666605897,1.1124684058206311
37,0.10824265648309317,0.3688480808113691,0.4109527853010482,0.4918573159096207,0.2309721348369005,1.1128116595756703
1468,0.757591171623896,0.1124192209019872,0.9626148504118689,0.954429947579757,0.8259942412149044,1.112835343488328
1062,0.6599316595729476,0.5730110826846277,0.4075941264047135,0.2716686857263342,0.934860179217052,1.1128807262046718
1615,0.35417122142664126,0.06512625055069277,0.5663096590945517,0.37344100893668464,0.8711326540914195,1.1131471048308985
1806,0.7738471266117444,0.5305277041500879,0.9962740535330736,0.8047781157422607,0.33028068180056525,1.1131689892736323
1455,0.5751754864119016,0.11756997523617008,0.05843455517657192,0.6875743708986115,0.04114949687120506,1.1134214404095626
1443,0.6444116482776897,0.006815003381089757,0.06601333191928271,0.8577826681372613,0.07224455710748567,1.1137655118618819
1106,0.33948382483892847,0.3107118577771716,0.23295879123419183,0.9288005577458929,0.20005260579565243,1.113837404034068
1729,0.6159265427343978,0.7342783099335327,0.028886486681445556,0.021608665674482497,0.534992179335981,1.1138599837583893
1900,0.46986911428480527,0.5758891214042792,0.395784069024108,0.03766355894566642,0.543708191524772,1.1141715582618024
941,0.3174832649521747,0.3720771107633929,0.5716789219449423,0.5117434092911594,0.2580237001055634,1.1142133646112329
1065,0.9482861278137042,0.45354405215718696,0.9032511005663342,0.28584220116648207,0.13794513803683972,1.1142201597523314
82,0.7677498382904439,0.13241096269475217,0.9893706933994106,0.05078414434321166,0.01170557020295604,1.1143403251042616
153,0.7821414294545685,0.6034107819714277,0.7614728711229763,0.044865363524032476,0.7494526137042722,1.1143832645657572
539,0.5627486779174108,0.18987630148150425,0.2962564172021611,0.9023922506032519,0.15456582363883087,1.1143855836209429
92,0.4788961576188985,0.090040777898586,0.8236286338547631,0.9580161557827518,0.6585062389899977,1.1144061614483303
527,0.9231224772749562,0.3198738801621085,0.600726221015855,0.47775974508801256,0.31290412686301117,1.114420002395978
1671,0.5174325628438905,0.4457577973252286,0.12015364013889962,0.10761802112096175,0.3790223951280206,1.1144256857548132
279,0.9088490562921359,0.5024755422768444,0.7009242653738178,0.08391835614450371,0.21071530169333685,1.1144302248077407
1344,0.7633468626717311,0.015809210770570736,0.37411683488752,0.9238400309793969,0.819719675413077,1.1144383259239288
1813,0.7884061312673446,0.06846730679293855,0.9394685965937901,0.26796117962371035,0.38029680071008476,1.1145989798547946
1132,0.38716595293718903,0.3185074025980512,0.40503778601885,0.6661747341050157,0.6686273254643977,1.1148168285337674
391,0.917892137308799,0.015220437491311856,0.703010801119285,0.30224201487497937,0.04219743011476462,1.1148467697992217
392,0.7982236013909165,0.40448615014954103,0.7081709734212891,0.015603719586533615,0.4599789747560544,1.114971915109648
21,0.9447296071279117,0.09036006409690778,0.7609606427702267,0.39095118054984224,0.8598385416399371,1.1151451437174198
1737,0.9443250470135666,0.2520058098348318,0.4009380613873573,0.44115223723858243,0.06249335845344617,1.1151581516788698
43,0.2604088455212872,0.21264553802793829,0.6404048200563939,0.7515140395400356,0.25597211049210655,1.1152482311545422
652,0.9060694276994219,0.18108100008442063,0.7333274626389777,0.46438201315405614,0.10357588089864234,1.11525018471606
1265,0.9390120656903507,0.16386241509060673,0.6708781074854047,0.12224845907878767,0.4412648757132517,1.1152935485613833
390,0.5502959860626863,0.7895579494081326,0.748922497380707,0.6292840929363013,0.384711972991549,1.1154005803027607
334,0.805798361877679,0.4622506406072687,0.49595155467575935,0.9382020546320624,0.9833571685384608,1.1154809226215128
1634,0.7806707888091461,0.9142935499206829,0.239719401889543,0.5635252045232174,0.2627932234433439,1.1156165964127454
50,0.5458824586295161,0.31090615821779166,0.7940787043612975,0.5556227452637639,0.23811355775308507,1.1156921425792405
243,0.6323150819741239,0.040176798553892,0.8670451891294446,0.9373512011881404,0.565575319129706,1.115728925060573
1569,0.9987874553721291,0.10947369605773083,0.4878468467598128,0.5950555475288075,0.8809836798953845,1.1157409293366192
1098,0.7087043302007778,0.10503189975027205,0.9566861869452872,0.006798092416478996,0.4477879032270362,1.1157498921775024
1006,0.8198373824188482,0.7428780099930663,0.9947392458617356,0.20480711895621617,0.21045100434172825,1.1158028387045096
405,0.22986266966766655,0.24939966614310716,0.2274819127313139,0.45784242714553813,0.6123597688174391,1.1158199880804591
481,0.9732778652574559,0.10435635231265283,0.9284313221621937,0.09220356410358999,0.3504031418363053,1.1162522239679922
1517,0.022372066055667217,0.41296965521414464,0.14006943110254233,0.9508613755443013,0.2772701545662991,1.1162661384483588
95,0.9359441980606378,0.34179140980773226,0.5426951738935902,0.23053575171276675,0.19257411426357907,1.1164540720334089
1201,0.8993213577488371,0.279430032781105,0.11112711634184425,0.4565306399688309,0.2646164993377639,1.1165584169718412
474,0.33781747951741437,0.2995953924046858,0.07557814769612947,0.995922405350155,0.9824767646205742,1.1166116471750909
1563,0.6478473099973825,0.1231316467726864,0.8212991670819065,0.04492679357533702,0.5849600069744726,1.116651474818195
502,0.538100898866615,0.6003193493703665,0.41970739016126446,0.01868345044693176,0.8804293048690268,1.1166774567778635
1148,0.7695391438406627,0.14146470963901203,0.9050109012853177,0.8206989043782927,0.22533306108054618,1.1167476358344561
1609,0.34751170197845527,0.41813935269483726,0.7895391753711629,0.5906734849309866,0.3023114578276338,1.1167719316777924
1445,0.8308465861709753,0.5412971048348367,0.2148832517331799,0.07023666208360746,0.14486398404948753,1.1168292595060594
1704,0.4197544677567512,0.7658196892787754,0.3699644785037135,0.0883210297630177,0.8052879429879591,1.1168520080070794
801,0.9548226375015181,0.5884127365358025,0.05098436631119574,0.4061681455743913,0.9354194120948396,1.1170677825851376
533,0.3032899844431578,0.10306307618116883,0.6886700015545275,0.32631501314391775,0.1570243224652087,1.1175686969155934
966,0.7571391134150779,0.06274304578939915,0.9509157656188097,0.9910793431772321,0.2609723548648393,1.117607765893143
850,0.993146251869216,0.8242310099892777,0.02851090525954958,0.29343088244079907,0.09695213849981399,1.117650614354698
1839,0.7667031349777998,0.915980979896608,0.4693484731851145,0.06235429290342687,0.13270769455587716,1.1176587300833025
225,0.8526796727964467,0.18687582492174615,0.25257813118854644,0.24587264814115406,0.3197090098716514,1.1177413123468039
1160,0.7065923217265745,0.03568258911662481,0.20935048112958565,0.5897882142866584,0.741879151916923,1.1178745314016922
1792,0.7533270572534656,0.0005464912081700746,0.7181145115516915,0.7892595484241413,0.5759105369970353,1.1180144373048073
951,0.9310624975057424,0.2894838473898882,0.047809342564806956,0.367892868339169,0.4352044976697127,1.1180335902675438
886,0.9807590506398236,0.8473180223552537,0.17321766213094747,0.275898362159661,0.9110829659835066,1.1181749041379976
621,0.12491573901167541,0.9709601280000119,0.6212244132597472,0.6384678022964461,0.4885182285662527,1.1182737406082992
720,0.22926136494644445,0.6947052975654434,0.4364299141106067,0.7160689906710207,0.37982310302073063,1.118320316089989
895,0.602977942853297,0.9672899623503809,0.803782173650438,0.18774268692667195,0.3019054713360986,1.1184473373470343
1300,0.6781250145240076,0.5527560881143349,0.27813773520650253,0.6527058630491619,0.9864700853813513,1.1185818815276234
1934,0.8134473448638883,0.1586542732889189,0.7287367447671383,0.01545658869982558,0.5965748547199555,1.1187389914559889
1621,0.8879437933205319,0.7736696781723106,0.16240977140467405,0.43365997988059357,0.16783611176312518,1.1188436958935755
560,0.07910215366884121,0.9406725391676789,0.48970409241741397,0.07637678473583176,0.29774848257011466,1.1189363267642694
1639,0.6722537881717516,0.6057406793380066,0.16592828727206566,0.21786430540013357,0.6974515609023071,1.118973827142159
1986,0.6385261336853242,0.4868538140244649,0.5580408297703119,0.47508776763423133,0.23517629155285413,1.1190464182526783
1207,0.6761843248949989,0.5391172750900525,0.03135884908425157,0.4930976643925632,0.9882166604576833,1.1192966178383228
1438,0.25715511054936335,0.9720849415942353,0.4291740514866089,0.7624427128024887,0.4591396663810845,1.1194268653517692
