,param_n_estimators,param_learning_rate,param_max_depth,param_num_leaves,param_reg_lambda,param_min_child_weight,param_feature_fraction,param_bagging_fraction,param_bagging_freq,mean_test_score,std_test_score,rank_test_score
247,1999,0.10231149488395798,17,8,8.814607796750213,1,0.1364565916141127,1.0508553766045616,5,,,388
259,646,0.06974511471775462,20,49,2.2555132992573266,2,0.4192822253286642,1.0326788174703094,6,,,388
451,1565,0.07179119801363053,16,102,9.38423743858144,3,0.5678652166740528,1.005741354574571,2,,,388
450,902,0.12323613824501417,49,89,0.14391446072085023,5,0.6291532183494368,1.0566843460810984,5,,,388
16,1382,0.09542155772525127,14,106,1.6466585314294173,1,0.19006877840813394,1.0627313766183015,1,,,388
45,1115,0.13517198314284729,33,72,6.8397376939814105,1,0.30594396555491227,1.054672154919219,4,,,388
206,1778,0.029142911104032346,49,166,6.071040360887808,5,0.1812244420717128,1.047703849860421,1,,,388
204,149,0.05737411179489642,38,155,8.226243185136784,4,0.2892028896491473,1.0623564419151041,8,,,388
497,672,0.1985318353933261,9,195,1.0446451810015138,3,0.45285804911082844,1.059354586633614,2,,,388
140,286,0.0883260281080712,5,40,7.8635501441555204,4,0.09647940295650097,1.0641356408230136,9,,,388
137,128,0.1697566471547331,40,193,0.8855341061361814,4,0.751863481825188,1.0498806690736797,2,,,388
494,545,0.1761898342110137,23,119,2.879553426759925,5,0.34966651962605916,1.076088322228514,5,,,388
3,1942,0.20664617716135766,4,138,1.7053412368729153,5,0.3121449731010586,1.0895022075365837,3,,,388
135,1639,0.09089708993637015,40,96,6.616651750805415,1,0.3584154077810477,1.0539993426093124,8,,,388
153,774,0.08533907239735976,25,73,2.833529482655816,5,0.10151664685640355,1.0924744712109693,1,,,388
158,1198,0.04272476423833384,30,119,8.399571646724718,5,0.36659574922044363,1.077721453983132,3,,,388
159,1563,0.06465190539964187,18,95,7.3128006697368555,4,0.5270638592820969,1.0091291120067218,4,,,388
7,819,0.11416685200516473,41,85,5.397021323890797,5,0.46065073978026555,1.0706635463175176,8,,,388
160,1630,0.08951887959255886,6,4,3.2075274043812745,3,0.5144354986546276,1.0638098043791273,5,,,388
166,1169,0.03918441480702909,13,163,0.1837763694054,1,0.6018376948900137,1.0631274611938561,6,,,388
485,326,0.013831097110250582,9,118,3.4509374551323373,1,0.062270499179207954,1.0709420722345189,6,,,388
484,515,0.03509725935983014,18,88,8.3507594545502,1,0.603108022876734,1.0205783104891815,3,,,388
9,692,0.06869763494360763,12,139,7.290171680409873,3,0.3219563993587001,1.0947547746402069,8,,,388
10,1963,0.1402154051003889,29,15,3.309080248526492,1,0.7417776940255457,1.0085081386743782,5,,,388
124,920,0.060146132112319554,46,141,9.144219459249598,1,0.5884258169826593,1.0600074567392421,6,,,388
480,707,0.09599704282421194,18,97,4.756978180109587,5,0.3949396297390401,1.0090065144317615,7,,,388
479,880,0.051508187241140695,27,170,0.06445211496795712,3,0.2402541216600972,1.068295860137054,7,,,388
122,141,0.013678135309493347,19,103,4.981007535110058,5,0.2251227879503015,1.093760872281421,2,,,388
186,1301,0.2046195496140693,40,154,6.668742575461043,3,0.2652732190855201,1.086047478574418,2,,,388
190,460,0.14177709404653147,49,93,3.485836672419705,5,0.18038337039419658,1.0674711187974018,1,,,388
120,1850,0.03284758518407937,31,131,1.8211713882158325,3,0.6260094320825443,1.0793813227848625,6,,,388
198,1906,0.05869645931525986,12,71,9.344460268055142,3,0.7194441336704896,1.058685715936049,5,,,388
473,287,0.11202967609126466,14,93,8.696160824747775,1,0.6561064814674734,1.0613192057502843,1,,,388
12,492,0.12225543951389925,15,18,1.1090082081183132,3,0.6110201884073491,1.0886848381556415,3,,,388
442,1441,0.036730116282103605,27,116,2.7195603941844877,2,0.4718877912310016,1.0631354055534137,1,,,388
270,736,0.10245911220012144,49,170,5.454418694069054,3,0.5385276464899956,1.0782792588001129,9,,,388
440,903,0.13108235150151745,22,65,1.5648671600360058,2,0.21400250553626643,1.0561638068877315,1,,,388
325,1989,0.055549947220641924,28,14,3.5347074054678247,5,0.43898942132655394,1.0410231127606213,5,,,388
327,1871,0.1025351210130787,49,55,8.635575225145452,4,0.12754881583004135,1.0508362324072755,6,,,388
58,975,0.15163623911663998,20,185,7.050943642966598,5,0.28667241489324774,1.0944004255291484,4,,,388
400,1697,0.0964037855189012,9,160,9.771142330515733,2,0.22829209568802436,1.0961447127993487,8,,,388
56,1516,0.02682136122299949,14,181,8.919069087767767,2,0.0898869141370043,1.0347855496949494,1,,,388
36,570,0.16965903579335506,2,146,3.75592952639944,4,0.4061978728028877,1.0468289274320415,7,,,388
55,850,0.11918315403299778,12,79,6.88040010175039,2,0.592258089864897,1.089699283413764,5,,,388
396,1302,0.19705941970906554,17,75,0.5184579911972902,3,0.2571618970755527,1.0186725588765488,7,,,388
395,1499,0.07195757184181985,24,25,6.72712994208898,2,0.13424583446197513,1.0809868466751387,9,,,388
339,880,0.05520579956319995,42,24,2.1463807325880286,5,0.3863852192115954,1.0624444008529987,7,,,388
50,1812,0.09469418846162371,25,102,4.1262767691142646,3,0.44289778776598904,1.0213923721539393,9,,,388
391,282,0.16294382829525586,49,195,4.962687528823615,5,0.10391076902988687,1.091410187355656,3,,,388
390,1264,0.1714141807733406,30,73,3.356204542698427,1,0.2265165555803309,1.040188645904335,9,,,388
389,1106,0.029646998437816104,7,154,1.2513525714174694,1,0.15235464576123686,1.0310025279492885,8,,,388
344,527,0.06407865727690511,28,199,7.889424717760072,2,0.29458479585233804,1.076179402294469,9,,,388
345,1544,0.08546361079263858,13,148,6.870292665032427,3,0.7288550836449698,1.0567488579242938,3,,,388
48,189,0.1336507768675786,24,11,3.8540662096556506,1,0.04078087452508457,1.0621402567824254,2,,,388
349,496,0.16351352570358368,19,103,8.503580011198954,5,0.0513604659481032,1.008312247305552,9,,,388
356,274,0.18142591197125646,43,165,1.8174919070946298,3,0.11389943086393856,1.009168592750446,8,,,388
359,588,0.05141898363531425,5,160,2.4661363497802467,3,0.24000395575029143,1.0132793653194503,9,,,388
381,1958,0.16422456317037734,43,37,8.75893083517057,4,0.5579582654042983,1.0343303711642065,4,,,388
367,1213,0.1373077293506709,49,193,5.695497795671036,3,0.09602571804502087,1.0415139686818669,6,,,388
379,1491,0.050936021811456796,30,150,5.938124808096155,1,0.40305648319542076,1.0121462012027527,4,,,388
369,1029,0.08904118526199405,17,11,1.616814362369619,2,0.5616658142097825,1.0170380465153532,2,,,388
371,1635,0.1770815661684252,37,159,2.286867796036088,5,0.4864208018747081,1.008650764391443,6,,,388
406,761,0.09981694900218935,16,182,8.83003824829773,3,0.10248217272509323,1.0464382534446766,1,,,388
408,1360,0.20151620301676348,37,49,1.8855060574925113,1,0.3657008544528834,1.0745068557652877,9,,,388
63,1453,0.1902316020981978,12,19,8.902737838909163,4,0.4716083064192492,1.0983325500117482,6,,,388
315,1013,0.07795376543022357,11,166,3.406141665812917,4,0.7578491028549016,1.0560388140735233,1,,,388
439,682,0.13409475701039414,30,95,1.9498519990028922,3,0.5402144039699541,1.0034007523665562,3,,,388
265,1595,0.0143646793550979,12,146,8.821456142820601,4,0.7208683430929453,1.0087430904726484,6,,,388
374,1734,0.02814434044698621,31,116,4.443753492415143,3,0.5120004800710228,1.0044031693981568,1,,,388
436,1050,0.08010410685723236,41,65,3.74490399968017,3,0.18388794746475498,1.077018375870762,3,,,388
435,656,0.02482108451497342,3,82,2.3155843596504884,5,0.5221712258871555,1.0391711535053394,4,,,388
86,1500,0.10964953956978804,7,36,0.0754436313407474,5,0.2030389928170771,1.059858958858005,2,,,388
433,238,0.09091373128080348,16,184,4.097492364429391,3,0.6582730185645035,1.0166232810365479,3,,,388
279,1023,0.15503710960547817,35,105,9.797924578545219,4,0.1067227797035634,1.0868506461036682,7,,,388
288,1726,0.18484534482767034,28,101,4.470655438064254,3,0.5241071525714105,1.0153789373013193,2,,,388
430,1697,0.11156101279175583,2,20,8.573189023608409,1,0.17140994288518654,1.005920388983711,3,,,388
26,1543,0.187554019752192,12,169,6.689982547142286,1,0.3295614204265302,1.0588441039810308,8,,,388
72,1948,0.1203813677548971,6,148,1.3402522845064073,3,0.6832233852516467,1.0325485960250005,2,,,388
24,1695,0.04499098541918724,49,116,2.418622909004517,1,0.19055451721986674,1.0698774473114252,3,,,388
291,497,0.12183696136586529,20,123,7.036959774607958,4,0.5008621528302883,1.0357843638003068,7,,,388
295,1112,0.17627470287714198,4,192,0.32655677545668604,4,0.060276318336447456,1.0422784375350158,5,,,388
296,537,0.12435447040966445,46,79,4.6444323622554275,4,0.7043933312229912,1.0474206025281154,2,,,388
423,1408,0.09290321296335845,23,168,4.111036088804397,1,0.3748563502073372,1.0351633499407213,7,,,388
421,906,0.08088498975861097,43,83,8.763294331423115,2,0.2681266082037323,1.0237297593141048,5,,,388
303,1674,0.03276767869532028,40,144,6.754302075470892,1,0.49748254773306305,1.0266728701802872,1,,,388
70,100,0.08557010985515728,22,54,2.747417970259088,1,0.6080941496135401,1.0075949660722041,5,,,388
306,1089,0.14731798269852137,3,164,4.56246508955542,4,0.48699840783001636,1.0318350227461002,1,,,388
67,323,0.08529267337560992,2,180,3.7674896993794076,2,0.030829909852829088,1.0464255558001634,5,,,388
415,1973,0.08368978398331578,38,59,7.873833450051055,1,0.2223942763619329,1.0198875055859444,7,,,388
28,1627,0.05744981749936002,22,131,7.441805230565622,4,0.5726215848645534,1.0977829850443284,4,,,388
311,1417,0.10332155693944317,25,31,3.8740258566865933,1,0.1806805783592329,1.0640538547128537,1,,,388
312,1153,0.0650762348510837,39,191,2.262891082142318,2,0.5416436316916016,1.040736494749579,4,,,388
294,1158,0.17763043671038492,49,14,9.954475161913098,4,0.42974005124876674,1.0569209992558608,7,,,388
499,943,0.14174352774540444,29,170,1.7253387694636206,4,0.0356303223772777,1.0134000323381027,8,,,388
