,param_n_neighbors,param_weights,param_algorithm,param_leaf_size,param_p,param_metric,mean_test_score,std_test_score,rank_test_score
165,181,uniform,brute,30,26.870911262402355,minkowski,-1.3634931677506574,0.05878506746198229,908
1298,181,uniform,brute,39,24.180129643845,minkowski,-1.3634931677506574,0.05878506746198229,908
446,181,uniform,brute,191,6.55685339642229,euclidean,-1.3634931677506574,0.05878506746198229,908
32,181,uniform,brute,86,25.243611386932507,manhattan,-1.3634931677506574,0.05878506746198229,908
6,181,uniform,brute,59,2.3999698964084626,minkowski,-1.3634931677506574,0.05878506746198229,908
336,181,uniform,brute,31,4.866096024203356,minkowski,-1.3634931677506574,0.05878506746198229,908
1160,181,uniform,brute,195,27.687298549914765,minkowski,-1.3634931677506574,0.05878506746198229,908
1017,181,uniform,brute,57,9.457571287141874,minkowski,-1.3634931677506574,0.05878506746198229,908
436,182,uniform,ball_tree,44,23.94649784626385,minkowski,-1.3635742111521147,0.060529714853195915,916
828,180,uniform,kd_tree,181,1.0003490426609842,manhattan,-1.3635990299404512,0.05984383439960485,917
593,180,uniform,kd_tree,155,17.805467751247356,euclidean,-1.3635990299404512,0.05984383439960485,917
832,180,uniform,kd_tree,164,26.45276137271574,minkowski,-1.3635990299404512,0.05984383439960485,917
1329,180,uniform,kd_tree,199,25.616564177671563,minkowski,-1.3635990299404512,0.05984383439960485,917
1416,180,uniform,kd_tree,144,7.573781940124026,minkowski,-1.3635990299404512,0.05984383439960485,917
1227,180,uniform,kd_tree,176,25.853160128169726,minkowski,-1.3635990299404512,0.05984383439960485,917
176,182,uniform,ball_tree,56,28.626172015954396,manhattan,-1.3636036526793798,0.05899195534271705,923
910,181,uniform,ball_tree,36,12.205605306990625,manhattan,-1.3637333682610748,0.05824803096149296,924
1088,181,uniform,ball_tree,65,11.77626240948071,euclidean,-1.363753782019436,0.05827243677284404,925
1288,184,uniform,ball_tree,38,10.560688119715708,manhattan,-1.3637548307813205,0.05918024393133014,926
1099,154,uniform,ball_tree,135,19.383875066095314,minkowski,-1.3638615951883089,0.06539820874893205,927
1354,182,uniform,ball_tree,82,23.3208574104303,minkowski,-1.3638628406008315,0.05980492795107183,928
316,182,uniform,ball_tree,110,6.295840960165248,manhattan,-1.3638678710704624,0.059209499958842546,929
285,182,uniform,ball_tree,129,18.94858174804464,euclidean,-1.3638678710704624,0.059209499958842546,929
1376,182,uniform,ball_tree,100,1.4314370795245892,manhattan,-1.3638678710704624,0.059209499958842546,929
438,182,uniform,ball_tree,21,1.2268862493442636,minkowski,-1.3639575211587802,0.05961900588484499,932
1302,157,uniform,ball_tree,5,27.577419864922746,minkowski,-1.3640420908795259,0.0947110156553871,933
242,182,uniform,ball_tree,29,19.96792863758591,minkowski,-1.3641417740615904,0.05842057502766882,934
202,182,uniform,brute,100,18.816492926736963,euclidean,-1.364142254630713,0.059186322824073156,935
784,182,uniform,brute,95,25.295805620817585,minkowski,-1.364142254630713,0.059186322824073156,935
945,182,uniform,brute,122,28.878652067861783,minkowski,-1.364142254630713,0.059186322824073156,935
493,182,uniform,brute,134,19.587638646934888,euclidean,-1.364142254630713,0.059186322824073156,935
534,182,uniform,brute,86,9.079938949060752,manhattan,-1.364142254630713,0.059186322824073156,935
889,182,uniform,brute,110,8.426793108396591,euclidean,-1.364142254630713,0.059186322824073156,935
225,182,uniform,brute,164,18.970880943319795,manhattan,-1.364142254630713,0.059186322824073156,935
1144,182,uniform,brute,34,20.24513443768755,euclidean,-1.364142254630713,0.059186322824073156,935
933,182,uniform,brute,29,21.658948879236267,euclidean,-1.364142254630713,0.059186322824073156,935
1111,182,uniform,brute,60,27.807837593503947,manhattan,-1.364142254630713,0.059186322824073156,935
227,182,uniform,brute,90,5.600542093482406,manhattan,-1.364142254630713,0.059186322824073156,935
1233,181,uniform,ball_tree,30,15.43833853657711,euclidean,-1.3641984081367622,0.060661389363667335,946
539,183,uniform,ball_tree,30,20.088740619377443,minkowski,-1.3642332441549183,0.059059070698948724,947
333,184,uniform,ball_tree,13,21.924143850078508,minkowski,-1.3644177326672842,0.061283740221867736,948
1073,154,uniform,kd_tree,116,29.49699004738228,manhattan,-1.3644192666334178,0.06443040612572835,949
1019,154,uniform,kd_tree,115,6.977378632249422,euclidean,-1.3644192666334178,0.06443040612572835,949
899,154,uniform,kd_tree,107,2.9201903982586277,euclidean,-1.3644192666334178,0.06443040612572835,949
957,154,uniform,kd_tree,138,17.73782335452102,minkowski,-1.3644192666334178,0.06443040612572835,949
375,154,uniform,kd_tree,122,7.004507327344303,manhattan,-1.3644192666334178,0.06443040612572835,949
17,155,uniform,kd_tree,190,23.419603304121427,euclidean,-1.364474772921994,0.09312604102563087,954
1161,155,uniform,kd_tree,194,1.162147710180096,euclidean,-1.364474772921994,0.09312604102563087,954
778,183,uniform,ball_tree,79,2.735333483414818,minkowski,-1.364539219890083,0.05886688153977379,956
820,181,uniform,kd_tree,132,27.666622720108894,minkowski,-1.3646120065702239,0.058516937261808094,957
14,181,uniform,kd_tree,134,18.031009834599743,manhattan,-1.3646120065702239,0.058516937261808094,957
1442,181,uniform,kd_tree,112,14.087380790714722,euclidean,-1.3646120065702239,0.058516937261808094,957
689,181,uniform,kd_tree,107,12.86302803978743,minkowski,-1.3646120065702239,0.058516937261808094,957
595,181,uniform,kd_tree,131,15.934375241028707,euclidean,-1.3646120065702239,0.058516937261808094,957
1093,154,uniform,brute,72,25.708708322469207,euclidean,-1.364643008283268,0.09650366675579569,962
1248,154,uniform,brute,10,18.940273519862487,euclidean,-1.364643008283268,0.09650366675579569,962
0,154,uniform,brute,180,22.959818254342153,euclidean,-1.364643008283268,0.09650366675579569,962
362,154,uniform,brute,148,15.445670545376503,manhattan,-1.364643008283268,0.09650366675579569,962
599,154,uniform,brute,137,28.452702052211297,minkowski,-1.364643008283268,0.09650366675579569,962
395,154,uniform,brute,18,8.073762818776295,euclidean,-1.364643008283268,0.09650366675579569,962
577,154,uniform,brute,7,1.654701903264685,manhattan,-1.364643008283268,0.09650366675579569,962
1158,181,uniform,kd_tree,199,26.966871495166103,manhattan,-1.3647042199722426,0.05850926674130389,969
987,183,uniform,brute,75,16.01078338646682,euclidean,-1.3647898062618473,0.05910871402829429,970
353,183,uniform,brute,195,1.9390694124254872,euclidean,-1.3647898062618473,0.05910871402829429,970
1377,183,uniform,brute,23,19.17778586242742,minkowski,-1.3647898062618473,0.05910871402829429,970
1498,183,uniform,brute,196,15.263908185073612,manhattan,-1.3647898062618473,0.05910871402829429,970
414,183,uniform,brute,178,16.967349664788973,minkowski,-1.3647898062618473,0.05910871402829429,970
1045,183,uniform,brute,180,16.038269338771883,manhattan,-1.3647898062618473,0.05910871402829429,970
853,182,uniform,kd_tree,147,26.958872767267373,minkowski,-1.3648804662035692,0.05979114322698847,976
886,182,uniform,kd_tree,147,20.130647406878065,euclidean,-1.3648804662035692,0.05979114322698847,976
807,183,uniform,ball_tree,93,20.873020351032043,minkowski,-1.3649089144975786,0.05923762982275671,978
120,155,uniform,brute,53,24.688544283836617,minkowski,-1.3649599772241807,0.09565993136901259,979
856,155,uniform,brute,195,30.457170942296173,manhattan,-1.3649599772241807,0.09565993136901259,979
1109,155,uniform,brute,125,13.096318995514682,euclidean,-1.3649599772241807,0.09565993136901259,979
573,155,uniform,brute,14,12.136212816699949,manhattan,-1.3649599772241807,0.09565993136901259,979
403,155,uniform,brute,118,16.593218456680532,manhattan,-1.3649599772241807,0.09565993136901259,979
605,155,uniform,brute,46,30.652479682362298,minkowski,-1.3649599772241807,0.09565993136901259,979
618,155,uniform,brute,33,4.190311787673238,euclidean,-1.3649599772241807,0.09565993136901259,979
1251,155,uniform,brute,45,17.98055274663463,minkowski,-1.3649599772241807,0.09565993136901259,979
289,155,uniform,brute,47,27.18837507629225,manhattan,-1.3649599772241807,0.09565993136901259,979
1314,155,uniform,brute,126,25.36232833026037,minkowski,-1.3649599772241807,0.09565993136901259,979
1355,180,uniform,ball_tree,28,23.48137050172468,manhattan,-1.3649787791577666,0.06128226650831953,989
1358,181,uniform,ball_tree,171,27.323563798095066,minkowski,-1.3650311027817046,0.05863430963540782,990
5,183,uniform,kd_tree,22,1.6918727512424727,euclidean,-1.3651438210410838,0.0581914242999251,991
1346,182,uniform,kd_tree,128,14.740858497516058,euclidean,-1.3651625071690732,0.057248444061158366,992
168,182,uniform,kd_tree,126,8.204368563345792,minkowski,-1.3651625071690732,0.057248444061158366,992
1362,182,uniform,kd_tree,49,9.012250223689971,manhattan,-1.3652866741200769,0.05996387118862349,994
672,155,uniform,ball_tree,166,30.737896802008997,minkowski,-1.3652880675550172,0.09524933562515958,995
