,param_n_neighbors,param_weights,param_algorithm,param_leaf_size,param_p,param_metric,mean_test_score,std_test_score,rank_test_score
489,364,distance,brute,136,63.46635688542638,chebyshev,-1.887846478066836,0.007128584837299587,316
109,377,distance,brute,367,10.170414725848108,chebyshev,-1.8878907747134943,0.00791679997490621,317
201,395,distance,kd_tree,134,74.05491368093014,minkowski,-1.8880397468670231,0.007791254447661522,318
329,361,distance,ball_tree,303,64.85259476640856,chebyshev,-1.8880474570088797,0.008586869131815703,319
25,397,distance,kd_tree,359,72.06628896857873,minkowski,-1.8884031277197324,0.007190704764180248,320
386,431,distance,brute,184,49.88465802569202,minkowski,-1.8886869947338032,0.007457809555179909,321
94,388,distance,kd_tree,497,64.64035974460113,chebyshev,-1.8889094938902555,0.007888038431215697,322
211,400,distance,kd_tree,302,92.18524088429648,minkowski,-1.88891580817169,0.007335546986265581,323
255,398,distance,ball_tree,309,92.44119459249598,minkowski,-1.8891042342337747,0.007049336142619668,324
86,455,distance,kd_tree,349,25.773098950115745,minkowski,-1.8893856452302824,0.006058483078179626,325
16,414,distance,brute,53,97.5255307264138,chebyshev,-1.889586777593005,0.007160521279180022,326
102,398,distance,ball_tree,249,43.347094230811855,chebyshev,-1.8896236857923043,0.007917377835819368,327
236,447,distance,brute,472,51.550787910603376,minkowski,-1.889680486462471,0.006546139299406039,328
318,408,distance,ball_tree,278,69.78857223008133,chebyshev,-1.8898930878021865,0.0075783309456815585,329
307,465,distance,kd_tree,40,27.70282701694213,minkowski,-1.8901117246362165,0.0053400034135265215,330
3,418,distance,kd_tree,344,22.233911067827616,chebyshev,-1.890390681171852,0.006691510012363848,331
362,446,distance,kd_tree,213,75.2706521199981,minkowski,-1.8905627172861394,0.006612793504965156,332
170,196,uniform,brute,371,27.924323094938096,minkowski,-1.8908715403472403,0.00827968474923014,333
297,494,distance,ball_tree,61,52.52479243147259,minkowski,-1.8913805959191201,0.003959298454170456,334
497,439,distance,ball_tree,172,89.69249002092695,chebyshev,-1.8921480026638648,0.007114279413940095,335
169,497,distance,kd_tree,363,87.72149810747233,minkowski,-1.8922110803022427,0.004166860810838075,336
338,448,distance,ball_tree,166,7.420893707513409,chebyshev,-1.8924656375452007,0.00733812648967395,337
239,456,distance,kd_tree,491,95.44097255772735,chebyshev,-1.893439749391226,0.007103343926849764,338
303,128,distance,brute,226,38.2688517012314,chebyshev,-1.8939815700365425,0.03550848603560168,339
41,207,uniform,brute,324,37.96544560614045,minkowski,-1.8949098832801137,0.009636323881851587,340
237,233,uniform,kd_tree,249,18.85446620543336,minkowski,-1.8949607108538626,0.00848517383322691,341
127,237,uniform,ball_tree,402,22.680910658649122,minkowski,-1.89525726856017,0.00800420176436622,342
18,133,distance,brute,9,20.87156815341724,chebyshev,-1.8954577033385394,0.03503731293118496,343
378,125,uniform,kd_tree,468,61.553815764488284,chebyshev,-1.8965799887065884,0.014303111204982106,344
405,121,uniform,kd_tree,454,82.37662883195864,chebyshev,-1.8968824997464195,0.015302745737120652,345
65,257,uniform,ball_tree,116,39.50977286019253,minkowski,-1.8969567405029033,0.0070178652847664716,346
469,233,uniform,kd_tree,14,39.70787603356308,minkowski,-1.8971570801172994,0.009149353040997612,347
7,135,uniform,brute,244,86.99404067363206,chebyshev,-1.8978717712915774,0.014503494384925548,348
273,274,uniform,kd_tree,250,13.052257878646444,minkowski,-1.897881209246161,0.008123455601761358,349
314,117,distance,ball_tree,46,56.98443123088295,minkowski,-1.8978946986233325,0.062489543927534315,350
480,251,uniform,ball_tree,284,66.93539222057827,minkowski,-1.8983402906347524,0.0064906588091265425,351
367,241,uniform,ball_tree,268,47.581280702024856,minkowski,-1.8983408954212027,0.009137172792980694,352
476,237,uniform,kd_tree,232,62.408131118473605,minkowski,-1.898448255837593,0.009563775655430411,353
289,144,uniform,ball_tree,344,96.6415697559425,chebyshev,-1.89934716406162,0.010793763835744855,354
452,409,uniform,kd_tree,73,3.2893824976120247,minkowski,-1.8997968266073706,0.005229962267268459,355
244,123,uniform,kd_tree,195,27.806364082287626,minkowski,-1.8998520036480948,0.03806693622608882,356
431,40,uniform,brute,109,9.565824959643054,manhattan,-1.9001953690894147,0.16516553426100367,357
438,40,uniform,kd_tree,300,97.16657359548132,manhattan,-1.9001953690894147,0.16516553426100367,357
43,244,uniform,kd_tree,395,80.83451249845511,minkowski,-1.9008531064902836,0.00753542607865791,359
49,64,uniform,kd_tree,112,27.0829174830409,euclidean,-1.900977894945608,0.1201997807461427,360
2,156,uniform,ball_tree,100,66.08884729488528,chebyshev,-1.9014011916135647,0.011515973105555851,361
287,150,uniform,kd_tree,498,24.360775104990992,chebyshev,-1.9024881527930393,0.006642376114625673,362
132,196,uniform,ball_tree,41,46.324084682883104,chebyshev,-1.9028518095506357,0.00867384011173947,363
68,346,uniform,kd_tree,288,36.86467812961639,minkowski,-1.903997821250838,0.0059314684058155666,364
377,175,uniform,ball_tree,276,95.85833548514337,chebyshev,-1.9042908304175463,0.0045889773727043935,365
89,222,uniform,ball_tree,204,77.3364423003911,chebyshev,-1.9052457212602385,0.007349494371735334,366
71,310,uniform,brute,26,87.70723185801037,minkowski,-1.9059244265832813,0.006420003089218179,367
45,350,uniform,brute,420,52.2093058299281,minkowski,-1.9062642547940993,0.006073276765411803,368
14,275,uniform,kd_tree,351,9.84925020519195,chebyshev,-1.9062989058266993,0.007320873483837173,369
396,273,uniform,ball_tree,89,79.23854840582734,chebyshev,-1.9064880523611758,0.00483254517114002,370
97,289,uniform,kd_tree,43,7.9361300875165455,chebyshev,-1.906627857637845,0.003604134553038323,371
148,259,uniform,ball_tree,401,3.8782676313338973,chebyshev,-1.9071175056520828,0.006754629940475774,372
261,243,uniform,ball_tree,250,27.22640442998251,chebyshev,-1.9072969380843894,0.005544857748271463,373
240,315,uniform,ball_tree,398,90.63358185211197,minkowski,-1.907495240528442,0.0053173399449851985,374
399,343,uniform,ball_tree,489,87.8900625540571,minkowski,-1.9076237039225088,0.006242806798334305,375
181,224,uniform,kd_tree,322,92.73956130855316,chebyshev,-1.9078854244766745,0.010063016220049426,376
410,281,uniform,brute,271,48.91832294435999,chebyshev,-1.9079458913433835,0.0052928231793328,377
349,309,uniform,kd_tree,375,96.15499743553269,chebyshev,-1.9081095664631023,0.004813061133512367,378
180,233,uniform,brute,31,99.23786169086064,chebyshev,-1.9083248608798342,0.0060259301233073865,379
74,219,uniform,kd_tree,322,68.20261352951994,chebyshev,-1.9086486657001203,0.008506772900770869,380
277,305,uniform,brute,108,8.695320162920915,chebyshev,-1.9089276205085262,0.0029975184769519846,381
176,319,uniform,kd_tree,443,99.65152487929797,chebyshev,-1.9089906385388118,0.006016389615728558,382
101,417,uniform,kd_tree,493,4.9186326675646255,minkowski,-1.9093783501698223,0.006629964383160358,383
179,315,uniform,kd_tree,95,85.23140352981817,chebyshev,-1.9096521083230826,0.004062792633535837,384
361,357,uniform,kd_tree,447,85.04524062769335,minkowski,-1.9096786528386438,0.005556101158157125,385
268,322,uniform,ball_tree,303,96.81707930039303,chebyshev,-1.9099057710377039,0.0050126812727258165,386
245,226,uniform,ball_tree,422,37.275789466594546,chebyshev,-1.9104295834195244,0.007324422237467288,387
228,439,uniform,ball_tree,478,21.990559309558577,minkowski,-1.9115747351136771,0.007121879384621256,388
272,405,uniform,kd_tree,16,19.057534512733355,minkowski,-1.9119801290798624,0.0067722821025977655,389
216,411,uniform,ball_tree,214,13.28107818457338,minkowski,-1.9120457918864715,0.005880939251236669,390
484,412,uniform,ball_tree,109,11.536753395280595,minkowski,-1.9121272860084755,0.005825371230264762,391
274,332,uniform,ball_tree,371,98.10582451653677,chebyshev,-1.9126702384049032,0.005118324050789453,392
432,357,uniform,brute,73,23.6656402226988,chebyshev,-1.912998688115088,0.005120483012906178,393
401,409,uniform,kd_tree,199,39.04197042327977,minkowski,-1.9130093493046618,0.007200885872830803,394
123,373,uniform,ball_tree,191,9.289132169335423,chebyshev,-1.9130411811222097,0.00641336899880222,395
275,482,uniform,ball_tree,82,6.4882614646474925,minkowski,-1.9135764619969151,0.003709065455350444,396
106,372,uniform,ball_tree,62,39.96180862192035,chebyshev,-1.9139379984657712,0.007422797978162445,397
213,360,uniform,brute,460,92.87505222607464,chebyshev,-1.9139799635907107,0.006042960334698131,398
10,432,uniform,brute,444,50.51769101112702,minkowski,-1.9140537676333291,0.007053955295688354,399
355,470,uniform,kd_tree,14,7.03520839905638,minkowski,-1.9141120655362287,0.004411936250312763,400
388,379,uniform,kd_tree,234,17.23818946623209,chebyshev,-1.9143797168216323,0.006245897031825498,401
442,364,uniform,kd_tree,5,77.85998047885084,chebyshev,-1.9143976105666904,0.006375258816282729,402
225,374,uniform,kd_tree,154,67.35373720167107,chebyshev,-1.9144437088097905,0.005024920395171093,403
23,453,uniform,kd_tree,475,39.29268747537898,minkowski,-1.9144711014187432,0.0057331895662772895,404
322,385,uniform,brute,227,39.36122604056218,chebyshev,-1.9147583727983186,0.00833239842862778,405
409,403,uniform,brute,117,25.34822965762993,chebyshev,-1.9148836130844764,0.007028282118149227,406
488,484,uniform,kd_tree,38,52.46575865735116,minkowski,-1.9153939418965913,0.0032866040496087353,407
456,487,uniform,ball_tree,436,40.86630277723131,minkowski,-1.9153960892344621,0.0037517793300724587,408
364,100,distance,kd_tree,177,59.80583780900792,minkowski,-1.9156897479834967,0.06030515919305602,409
419,397,uniform,ball_tree,214,80.37438503805163,chebyshev,-1.916149765093947,0.007929556335926558,410
48,482,uniform,kd_tree,151,70.57843993450822,minkowski,-1.9162224456667427,0.003530341501964918,411
147,393,uniform,ball_tree,54,9.840822336564658,chebyshev,-1.9162250066363522,0.008596708464463778,412
345,420,uniform,ball_tree,202,95.12375042323865,chebyshev,-1.9171772771275162,0.0067544322081530645,413
110,473,uniform,ball_tree,436,76.237452943768,minkowski,-1.9175418976693543,0.004773523963656753,414
214,110,uniform,ball_tree,328,78.1246668519738,minkowski,-1.918427860628141,0.06069330259358845,415
445,485,uniform,kd_tree,142,23.735730009609878,chebyshev,-1.9189219211320565,0.00395443595304845,416
333,434,uniform,brute,72,21.37012492762742,chebyshev,-1.9190700565107206,0.006972020382482254,417
156,463,uniform,brute,43,8.586332810866391,chebyshev,-1.9193046344023874,0.006114896499376633,418
315,452,uniform,brute,354,54.99853797158555,chebyshev,-1.9193893526543253,0.007188637799118724,419
374,444,uniform,ball_tree,424,40.665977634356196,chebyshev,-1.9194989696627913,0.00767461899828541,420
33,465,uniform,kd_tree,121,87.07305832563435,chebyshev,-1.9198976047323835,0.006355560252901792,421
424,112,uniform,brute,49,87.27970775432286,minkowski,-1.9201121096820668,0.05926973714889433,422
395,458,uniform,kd_tree,498,32.81115536181195,chebyshev,-1.9201384934582815,0.006830766615539653,423
121,480,uniform,kd_tree,58,77.71948531085717,chebyshev,-1.920421800701244,0.004998831310579509,424
145,76,distance,kd_tree,348,3.218474203030163,minkowski,-1.9353983647691926,0.07865271459509299,425
208,99,distance,ball_tree,130,60.8442701205227,minkowski,-1.9376570071661743,0.0860840834923334,426
80,110,uniform,ball_tree,370,33.2956472941246,chebyshev,-1.9606638357221953,0.08833733861123215,427
134,39,distance,ball_tree,397,83.2537242923169,manhattan,-1.9612386601026244,0.20599731708707633,428
341,99,uniform,kd_tree,366,73.18876279269351,minkowski,-1.9612619592339176,0.08565994338573718,429
128,58,distance,brute,1,59.43143119231002,euclidean,-1.9616466568275417,0.18854939742298743,430
157,99,distance,brute,183,41.03004889102814,chebyshev,-1.9694311683314367,0.07681708772067529,431
77,105,uniform,kd_tree,491,53.224326005480435,chebyshev,-1.9773668481783158,0.09159718432095075,432
353,88,distance,brute,7,56.300145259195844,minkowski,-1.9779025726625483,0.08205000904761625,433
200,108,uniform,kd_tree,309,63.42379959139921,chebyshev,-1.9790665613427634,0.0934446751605064,434
153,85,distance,brute,106,95.9520623657642,minkowski,-1.980242544746687,0.08124460946144121,435
465,107,uniform,ball_tree,260,23.889460484661363,chebyshev,-1.9824523828175404,0.09107627851328248,436
59,55,uniform,kd_tree,230,90.20465551771133,euclidean,-1.9908912295791332,0.23241849352910549,437
344,84,distance,kd_tree,160,49.23563815515916,minkowski,-1.9991555373377854,0.047281929661852226,438
400,93,uniform,kd_tree,310,33.83812278850811,minkowski,-2.0030323868861553,0.08007380837602289,439
304,94,uniform,brute,389,54.26025194007621,chebyshev,-2.013715934819195,0.052158552719233205,440
308,96,uniform,brute,336,86.05817290942419,chebyshev,-2.018362167308376,0.0459243995218266,441
463,87,uniform,brute,457,18.06647585499984,minkowski,-2.020788902874745,0.04502920908986273,442
19,85,uniform,brute,139,72.134195274865,minkowski,-2.0247204923350863,0.04430411125291255,443
84,93,uniform,kd_tree,118,67.01973767177313,chebyshev,-2.037337330844235,0.09051923553560756,444
433,53,distance,brute,196,84.1863113251422,euclidean,-2.0398419235691323,0.22771913849107728,445
498,36,uniform,ball_tree,483,32.692247734494494,manhattan,-2.079378287530247,0.24036616443658504,446
209,73,distance,kd_tree,299,83.67988278090783,minkowski,-2.105033576764003,0.11117438511482473,447
477,46,uniform,kd_tree,42,90.20846889402344,euclidean,-2.126544579446311,0.18100829165763024,448
118,74,uniform,ball_tree,132,71.81811955831998,chebyshev,-2.185259024959926,0.12509164304861686,449
394,73,distance,kd_tree,53,58.718523671174815,chebyshev,-2.2077004142978733,0.1293535187120597,450
203,42,uniform,brute,420,76.24031200388227,euclidean,-2.2309825705335995,0.2594832278864305,451
317,64,uniform,kd_tree,319,18.94973234238334,chebyshev,-2.246810203630282,0.1235701189028017,452
164,65,distance,brute,319,1.259502438364656,chebyshev,-2.2872452899755578,0.18143731420935064,453
72,40,uniform,kd_tree,391,80.82951789667752,euclidean,-2.3383852122617794,0.2775990732620897,454
50,41,uniform,kd_tree,140,89.26363431893397,euclidean,-2.3419853107197155,0.2792761780027321,455
81,62,uniform,brute,275,8.845638134226595,chebyshev,-2.3527070730274318,0.25034432735042605,456
5,63,distance,ball_tree,49,40.98609717152555,minkowski,-2.3853586236484494,0.12137133849388179,457
311,35,distance,ball_tree,314,83.58167505647627,euclidean,-2.490617172987821,0.25393631330765354,458
490,53,distance,brute,434,26.541348468521953,minkowski,-2.550138343132745,0.22258502163739446,459
227,53,distance,brute,189,30.959591176647706,chebyshev,-2.5741048903787456,0.2761507762747484,460
459,24,distance,ball_tree,31,44.95116886329101,manhattan,-2.6261095711914897,0.2573758436424738,461
309,49,distance,ball_tree,269,70.74714616692836,minkowski,-2.681149360760216,0.2883885229581181,462
398,23,distance,kd_tree,132,81.78459419412586,manhattan,-2.693486602175865,0.2437495464793852,463
336,50,distance,kd_tree,387,47.20972907656606,chebyshev,-2.7050248570707036,0.337234641880304,464
343,45,uniform,kd_tree,179,25.204501586252746,chebyshev,-2.8860229878085604,0.40215165909229794,465
302,44,uniform,kd_tree,9,94.158948831899,minkowski,-2.899172000189723,0.38951711734126077,466
252,21,distance,ball_tree,422,41.524808802768874,manhattan,-2.9172910672424295,0.2113624510188934,467
104,41,uniform,brute,190,24.85968597903402,chebyshev,-2.937531520204721,0.3215287002178061,468
103,40,uniform,brute,177,38.201808579278314,minkowski,-3.0956839397433553,0.5180573716944291,469
408,25,uniform,brute,427,20.57779856835461,euclidean,-3.1922886182841275,0.36484173240855333,470
185,24,uniform,brute,212,25.240973241508023,euclidean,-3.349798604663954,0.36736206487093626,471
95,37,uniform,kd_tree,163,46.825289049151664,chebyshev,-3.3867155338396104,0.5428075113894707,472
62,21,distance,brute,192,100.4550510797341,euclidean,-3.67325637171311,0.3708337870554108,473
267,21,uniform,brute,305,96.02373538208025,euclidean,-3.6813636088692916,0.36923616801021836,474
324,30,distance,brute,58,16.893828327675653,minkowski,-3.7049064301763486,0.5931918002441571,475
334,31,distance,ball_tree,8,85.47832281168877,minkowski,-3.711813839367528,0.5337312277466492,476
266,16,distance,kd_tree,102,37.09738969400268,manhattan,-3.776659898309416,0.1711402080121127,477
280,20,distance,ball_tree,210,43.68170566548643,euclidean,-3.9681738826368167,0.35928719201267084,478
17,19,uniform,ball_tree,41,17.52669390630025,euclidean,-4.10699432232588,0.3097650210229808,479
472,17,distance,brute,389,2.2120774643893273,euclidean,-4.25192048321144,0.2792470979661428,480
248,13,uniform,brute,209,55.16342146608669,manhattan,-4.3723601683364555,0.21653880106316667,481
350,13,uniform,brute,123,94.62122462436898,manhattan,-4.3723601683364555,0.21653880106316667,481
161,16,distance,ball_tree,133,21.63337184057925,euclidean,-4.4038087303503275,0.27838643832105686,483
319,16,distance,brute,192,7.73506014687717,euclidean,-4.403808730350414,0.2783864383210128,484
230,23,distance,kd_tree,144,7.570863942835237,chebyshev,-4.6445994404290385,0.6860738542056415,485
222,21,uniform,brute,418,59.706822413656724,minkowski,-4.841534254788968,0.5991246400814388,486
93,20,uniform,ball_tree,493,8.056874740042984,chebyshev,-5.112063696220692,0.6928039596466551,487
296,13,distance,brute,215,93.77522831952129,euclidean,-5.267074663341847,0.442763401416704,488
235,12,uniform,kd_tree,391,3.709599250348349,euclidean,-5.4263007745789,0.42436976181339175,489
129,16,distance,brute,441,96.87024074078462,minkowski,-5.804361305643326,0.6740890653181109,490
63,10,uniform,ball_tree,46,38.01587002554444,euclidean,-6.059059366379786,0.4383813559625177,491
291,15,distance,brute,302,91.37239671752705,chebyshev,-6.325834746639774,0.8725957781385822,492
375,14,distance,brute,287,8.349674733001265,minkowski,-6.375802299402073,0.709473731018961,493
24,9,uniform,kd_tree,131,57.127719756949624,euclidean,-6.665342256049932,0.6844637175746049,494
279,8,uniform,brute,376,80.07231648389636,euclidean,-7.030757788842601,0.8344304934481966,495
168,11,uniform,brute,312,69.71655054033312,minkowski,-7.467369012570006,0.8453158945299576,496
461,9,distance,brute,467,79.07615860684398,minkowski,-8.581110385526618,0.882033225986284,497
38,6,distance,ball_tree,187,51.26790232288615,euclidean,-8.642388317162844,0.8191508045630296,498
393,5,distance,kd_tree,452,22.567515239771716,euclidean,-9.80062923079306,0.7799901017319446,499
298,7,distance,kd_tree,145,82.58331249906178,chebyshev,-10.58322372292821,0.7756377994511167,500
