,param_alpha,param_fit_prior,mean_test_score,std_test_score,rank_test_score
820,0.8940992036791344,False,0.5023065503583509,0.006094628925337853,995
1066,0.8941908746641183,False,0.5023065503583509,0.006094628925337853,995
396,0.8967884099060118,False,0.5023065503583509,0.006094628925337853,995
598,0.8963358185211198,False,0.5023065503583509,0.006094628925337853,995
152,0.8920465551771133,False,0.5023065503583509,0.006094628925337853,995
743,0.8949214412278399,False,0.5023065503583509,0.006094628925337853,995
270,0.8955232284962005,False,0.5023065503583509,0.006094628925337853,995
67,0.8957635956735194,False,0.5023065503583509,0.006094628925337853,995
1405,0.8971863409646189,False,0.5023065503583509,0.006094628925337853,995
187,0.8866171489506599,False,0.5022984319959194,0.006092159942982829,1004
801,0.06562614457401295,False,0.5022518791942361,0.01716998400990071,1005
1481,0.0683409355322604,False,0.5022277213544515,0.01703566486236585,1006
402,0.08870253375705561,False,0.5021220404807443,0.019375895555227264,1007
369,0.08840822336564658,False,0.5021220404807443,0.019375895555227264,1007
311,0.08289132169335423,False,0.5020970522696038,0.018294636280502742,1009
