,param_n_neighbors,param_weights,param_algorithm,param_leaf_size,param_p,param_metric,mean_test_score,std_test_score,rank_test_score
31,12,distance,brute,139,20.884240408880515,manhattan,-0.7674013885037696,0.057118426623766594,332
32,12,distance,brute,419,78.12703466859458,manhattan,-0.7674013885037696,0.057118426623766594,332
36,12,distance,brute,62,33.518332202674706,manhattan,-0.7674013885037696,0.057118426623766594,332
37,12,distance,brute,172,64.75574713552132,manhattan,-0.7674013885037696,0.057118426623766594,332
38,12,distance,brute,35,48.22149251619493,manhattan,-0.7674013885037696,0.057118426623766594,332
41,12,distance,brute,398,50.379559636439076,manhattan,-0.7674013885037696,0.057118426623766594,332
44,12,distance,brute,352,64.64104112637804,manhattan,-0.7674013885037696,0.057118426623766594,332
47,12,distance,brute,171,21.30612247347694,manhattan,-0.7674013885037696,0.057118426623766594,332
49,12,distance,brute,86,89.04678390152577,manhattan,-0.7674013885037696,0.057118426623766594,332
55,12,distance,brute,446,1.0520376995315819,manhattan,-0.7674013885037696,0.057118426623766594,332
60,12,distance,brute,374,22.876421957307024,manhattan,-0.7674013885037696,0.057118426623766594,332
68,12,distance,brute,126,15.48948720912231,manhattan,-0.7674013885037696,0.057118426623766594,332
70,12,distance,brute,324,9.085332633271525,manhattan,-0.7674013885037696,0.057118426623766594,332
71,12,distance,brute,401,73.82163486118596,manhattan,-0.7674013885037696,0.057118426623766594,332
76,12,distance,brute,420,2.658782892785615,manhattan,-0.7674013885037696,0.057118426623766594,332
77,12,distance,brute,147,35.866598729172935,manhattan,-0.7674013885037696,0.057118426623766594,332
78,12,distance,brute,308,95.0523264489604,manhattan,-0.7674013885037696,0.057118426623766594,332
80,12,distance,brute,476,74.5216119240772,manhattan,-0.7674013885037696,0.057118426623766594,332
177,12,distance,brute,190,57.18666921437736,manhattan,-0.7674013885037696,0.057118426623766594,332
182,12,distance,brute,177,6.3485296747368904,manhattan,-0.7674013885037696,0.057118426623766594,332
185,12,distance,brute,384,49.252094964264245,manhattan,-0.7674013885037696,0.057118426623766594,332
289,12,distance,brute,239,4.047215273359416,manhattan,-0.7674013885037696,0.057118426623766594,332
291,12,distance,brute,192,27.924323094938096,manhattan,-0.7674013885037696,0.057118426623766594,332
302,12,distance,brute,365,34.0348481280914,manhattan,-0.7674013885037696,0.057118426623766594,332
308,12,distance,brute,40,70.69614623664215,manhattan,-0.7674013885037696,0.057118426623766594,332
309,12,distance,brute,6,40.785559904574164,manhattan,-0.7674013885037696,0.057118426623766594,332
310,12,distance,brute,4,1.5300006397605417,manhattan,-0.7674013885037696,0.057118426623766594,332
316,12,distance,brute,212,51.7610378684455,manhattan,-0.7674013885037696,0.057118426623766594,332
